atleta_id,nome,clube,posicao,status_id,preco,variacao,media,jogos,pontos_rodada,entrou_em_campo,mandante,adversario,residuo_z,armadilha_label,media_bayesiana,pb_media,confiabilidade,score_confronto_100,condicao_mando,pontos_esperados,oportunidade_confronto,vantagem_mando,time_momentum_of,time_momentum_def,adv_momentum_of,adv_momentum_def,forma_score_time,prob_vitoria
89273,João Pedro,GRE,Lateral,6,3.33,0.0,0.6,4,0.0,False,False,CAP,-0.629,armadilha_leve,1.352,0.6,0.5,31.9,desfavoravel,0.43,0.15,-76.2,0.347,0.65,0.78,1.213,0.475,0.459
97145,Villasanti,GRE,Meia,6,7.0,0.0,0.0,0,0.0,False,False,CAP,-3.726,armadilha_forte,0.0,0.0,0.0,30.1,desfavoravel,0.0,0.3,-76.2,0.347,0.65,0.78,1.213,0.475,0.459
91908,Pavón,GRE,Atacante,7,5.89,-0.11,3.44,13,2.0,True,False,CAP,-0.15,neutro,2.898,3.44,1.0,30.1,desfavoravel,1.74,0.3,-76.2,0.347,0.65,0.78,1.213,0.475,0.459
104994,Wagner Leonardo,GRE,Zagueiro,7,6.55,0.38,3.38,5,5.4,True,False,CAP,0.671,valor_bom,3.71,2.78,0.625,32.9,desfavoravel,1.53,0.15,-76.2,0.347,0.65,0.78,1.213,0.475,0.459
109966,Monsalve,GRE,Meia,6,3.12,0.0,0.64,7,0.0,False,False,CAP,-0.56,armadilha_leve,0.873,0.64,0.875,30.1,desfavoravel,0.46,0.3,-76.2,0.347,0.65,0.78,1.213,0.475,0.459
91706,Marlon,GRE,Lateral,5,10.32,0.0,6.62,6,0.0,False,False,CAP,0.668,valor_bom,5.955,4.29,0.75,31.9,desfavoravel,2.85,0.15,-76.2,0.347,0.65,0.78,1.213,0.475,0.459
92180,Jair Ventura,VIT,Técnico,7,8.47,-0.07,5.27,11,4.29,True,True,CFC,0.172,neutro,4.966,5.27,1.0,46.4,neutro,4.61,0.375,19.8,0.8,0.988,1.04,1.0,0.4,0.442
105563,Carlos Vinícius,GRE,Atacante,3,14.46,-0.16,5.66,13,1.4,True,False,CAP,-0.177,neutro,5.332,1.35,1.0,30.1,desfavoravel,3.21,0.3,-76.2,0.347,0.65,0.78,1.213,0.475,0.459
125467,Viery,GRE,Zagueiro,3,5.3,1.52,3.29,9,9.7,True,False,CAP,0.311,neutro,2.879,1.96,1.0,32.9,desfavoravel,1.89,0.15,-76.2,0.347,0.65,0.78,1.213,0.475,0.459
102318,Caio Paulista,GRE,Lateral,6,6.4,0.0,3.86,5,0.0,False,False,CAP,-0.276,neutro,3.581,2.66,0.625,31.9,desfavoravel,1.43,0.15,-76.2,0.347,0.65,0.78,1.213,0.475,0.459
142004,Amuzu,GRE,Atacante,7,7.61,-0.2,4.6,12,2.3,True,False,CAP,1.005,valor_bom,4.679,3.1,1.0,30.1,desfavoravel,2.82,0.3,-76.2,0.347,0.65,0.78,1.213,0.475,0.459
86711,Richard,INT,Meia,6,4.0,0.0,0.0,0,0.0,False,True,FLU,-2.192,armadilha_forte,0.0,0.0,0.0,50.2,neutro,0.0,0.525,-20.6,1.083,0.929,1.064,1.04,0.45,0.419
116067,Thiago Beltrame,GRE,Goleiro,6,2.0,0.0,0.0,0,0.0,False,False,CAP,-0.444,neutro,0.0,0.0,0.0,32.9,desfavoravel,0.0,0.15,-76.2,0.347,0.65,0.78,1.213,0.475,0.459
99366,Luis Zubeldía,FLU,Técnico,7,10.67,-0.07,6.08,13,7.04,True,False,INT,1.479,valor_bom,6.219,6.08,1.0,58.7,neutro,7.3,0.65,20.6,1.064,1.04,1.083,0.929,0.725,0.147
118238,Ronald,GRE,Meia,6,3.0,0.0,0.0,0,0.0,False,False,CAP,-1.463,armadilha_leve,0.0,0.0,0.0,30.1,desfavoravel,0.0,0.3,-76.2,0.347,0.65,0.78,1.213,0.475,0.459
121792,André,GRE,Atacante,6,3.21,0.0,1.2,3,0.0,False,False,CAP,-0.729,armadilha_leve,0.846,1.2,0.375,30.1,desfavoravel,0.19,0.3,-76.2,0.347,0.65,0.78,1.213,0.475,0.459
111309,Gustavo Martins,GRE,Zagueiro,7,5.83,0.0,2.81,9,0.0,False,False,CAP,-0.221,neutro,2.624,1.03,1.0,32.9,desfavoravel,1.73,0.15,-76.2,0.347,0.65,0.78,1.213,0.475,0.459
112616,Gabriel Grando,GRE,Goleiro,6,4.0,0.0,0.0,0,0.0,False,False,CAP,-1.843,armadilha_forte,0.0,0.0,0.0,32.9,desfavoravel,0.0,0.15,-76.2,0.347,0.65,0.78,1.213,0.475,0.459
101960,Vitinho,INT,Atacante,6,7.56,0.09,4.52,12,4.5,True,True,FLU,0.974,valor_bom,4.631,3.27,1.0,49.7,neutro,4.6,0.525,-20.6,1.083,0.929,1.064,1.04,0.45,0.419
106202,Bruno Gomes,INT,Meia,7,6.41,-0.41,3.26,13,1.4,True,True,FLU,0.652,valor_bom,3.606,3.26,1.0,50.2,neutro,3.62,0.525,-20.6,1.083,0.929,1.064,1.04,0.45,0.419
111683,Anthoni,INT,Goleiro,7,3.82,1.05,1.97,3,5.0,True,True,FLU,0.739,valor_bom,2.702,1.97,0.375,36.9,neutro,0.75,0.1,-20.6,1.083,0.929,1.064,1.04,0.45,0.419
89637,Thiago Maia,INT,Meia,7,3.84,0.0,0.94,7,0.0,False,True,FLU,-0.453,neutro,1.426,0.94,0.875,50.2,neutro,1.25,0.525,-20.6,1.083,0.929,1.064,1.04,0.45,0.419
89275,William,CRU,Lateral,6,8.51,0.0,3.57,8,0.0,False,True,CAM,-0.234,neutro,4.513,2.82,1.0,68.5,neutro,6.18,0.675,42.8,1.376,0.619,1.114,1.095,0.85,0.477
70944,Bruno Henrique,INT,Meia,7,4.21,0.43,1.3,10,4.2,True,True,FLU,-0.557,armadilha_leve,1.545,1.3,1.0,50.2,neutro,1.55,0.525,-20.6,1.083,0.929,1.064,1.04,0.45,0.419
72951,Mercado,INT,Zagueiro,5,7.21,0.0,5.21,8,0.0,False,True,FLU,1.357,valor_bom,4.563,3.33,1.0,36.9,neutro,3.37,0.1,-20.6,1.083,0.929,1.064,1.04,0.45,0.419
107989,Carbonero,INT,Atacante,2,8.89,1.08,4.06,13,8.9,True,True,FLU,0.209,neutro,4.341,2.44,1.0,49.7,neutro,4.31,0.525,-20.6,1.083,0.929,1.064,1.04,0.45,0.419
70592,Felipe Anderson,PAL,Meia,6,5.52,-0.29,1.58,10,-0.4,True,True,SAN,0.067,neutro,2.73,1.58,1.0,70.6,favoravel,3.85,0.9,83.3,0.678,0.52,1.156,0.99,0.9,0.613
107174,Bruno Tabata,INT,Meia,6,3.62,0.0,1.04,5,0.0,False,True,FLU,-0.171,neutro,1.54,1.04,0.625,50.2,neutro,0.97,0.525,-20.6,1.083,0.929,1.064,1.04,0.45,0.419
92981,Ronaldo,INT,Meia,6,3.89,0.0,2.85,7,0.0,False,True,FLU,0.535,valor_bom,2.318,2.14,0.875,50.2,neutro,2.04,0.525,-20.6,1.083,0.929,1.064,1.04,0.45,0.419
111466,Victor Gabriel,INT,Zagueiro,7,3.96,-0.88,2.3,11,-0.8,True,True,FLU,0.359,neutro,2.254,1.75,1.0,36.9,neutro,1.66,0.1,-20.6,1.083,0.929,1.064,1.04,0.45,0.419
115479,Paulo Pezzolano,INT,Técnico,7,7.45,-0.11,4.68,13,4.35,True,True,FLU,0.64,valor_bom,4.63,4.68,1.0,49.9,neutro,4.62,0.525,-20.6,1.083,0.929,1.064,1.04,0.45,0.419
110510,Aguirre,INT,Lateral,6,5.3,0.0,3.24,10,0.0,False,True,FLU,0.059,neutro,3.314,2.44,1.0,35.9,neutro,2.38,0.1,-20.6,1.083,0.929,1.064,1.04,0.45,0.419
137618,Clayton Sampaio,INT,Zagueiro,6,2.63,-0.37,-1.0,0,-1.0,False,True,FLU,-1.17,armadilha_leve,0.0,0.0,0.0,36.9,neutro,0.0,0.1,-20.6,1.083,0.929,1.064,1.04,0.45,0.419
143488,Raykkonen,INT,Atacante,6,2.63,0.0,0.5,1,0.0,False,True,FLU,-0.421,neutro,0.689,0.5,0.125,49.7,neutro,0.09,0.525,-20.6,1.083,0.929,1.064,1.04,0.45,0.419
71631,Weverton,GRE,Goleiro,7,8.79,1.23,4.87,13,10.7,True,False,CAP,0.56,valor_bom,4.62,2.95,1.0,32.9,desfavoravel,3.04,0.15,-76.2,0.347,0.65,0.78,1.213,0.475,0.459
104084,Carlos Miguel,PAL,Goleiro,7,9.01,0.18,5.3,13,8.9,True,True,SAN,0.743,valor_bom,4.886,3.38,1.0,58.7,neutro,5.74,0.25,83.3,0.678,0.52,1.156,0.99,0.9,0.613
123744,Alan Rodríguez,INT,Meia,6,3.27,0.0,0.58,7,0.0,False,True,FLU,-0.709,armadilha_leve,0.845,0.58,0.875,50.2,neutro,0.74,0.525,-20.6,1.083,0.929,1.064,1.04,0.45,0.419
92811,Bruno Rodrigues,CRU,Atacante,6,3.86,1.13,1.65,7,7.5,True,True,CAM,-0.139,neutro,1.846,0.94,0.875,64.0,neutro,2.07,0.375,42.8,1.376,0.619,1.114,1.095,0.85,0.477
84674,Lucas Evangelista,PAL,Meia,6,4.41,-0.33,1.22,11,-0.3,True,True,SAN,-0.748,armadilha_leve,1.486,0.77,1.0,70.6,neutro,2.1,0.9,83.3,0.678,0.52,1.156,0.99,0.9,0.613
101597,Ramon,VIT,Lateral,7,8.6,-0.35,5.81,11,3.0,True,True,CFC,0.989,valor_bom,5.661,3.36,1.0,44.4,neutro,5.03,0.175,19.8,0.8,0.988,1.04,1.0,0.4,0.442
99818,Paulinho,PAL,Atacante,6,15.0,0.0,0.0,0,0.0,False,True,SAN,-5.872,armadilha_forte,0.0,0.0,0.0,70.7,neutro,0.0,0.9,83.3,0.678,0.52,1.156,0.99,0.9,0.613
93790,Marlon Freitas,PAL,Meia,7,6.27,-0.11,3.15,12,0.9,True,True,SAN,0.658,valor_bom,3.557,1.9,1.0,70.6,favoravel,5.02,0.9,83.3,0.678,0.52,1.156,0.99,0.9,0.613
102130,Piquerez,PAL,Lateral,5,11.43,0.0,6.43,6,0.0,False,True,SAN,0.214,neutro,5.874,4.6,0.75,57.7,neutro,5.08,0.25,83.3,0.678,0.52,1.156,0.99,0.9,0.613
97653,Murilo,PAL,Zagueiro,7,7.03,0.0,3.77,10,0.0,False,True,SAN,0.619,valor_bom,3.835,1.77,1.0,58.4,neutro,4.48,0.25,83.3,0.678,0.52,1.156,0.99,0.9,0.613
71684,Gustavo Gómez,PAL,Zagueiro,7,11.17,-1.5,5.58,12,4.4,True,True,SAN,0.529,valor_bom,4.915,2.41,1.0,58.4,neutro,5.74,0.25,83.3,0.678,0.52,1.156,0.99,0.9,0.613
105175,Khellven,PAL,Lateral,6,5.68,-0.29,2.69,9,5.0,True,True,SAN,-0.485,neutro,3.027,2.02,1.0,57.7,neutro,3.49,0.25,83.3,0.678,0.52,1.156,0.99,0.9,0.613
108683,Emiliano Martínez,PAL,Meia,6,4.06,-0.84,1.35,4,0.0,True,True,SAN,-0.302,neutro,1.685,1.35,0.5,70.6,neutro,1.19,0.9,83.3,0.678,0.52,1.156,0.99,0.9,0.613
105647,Maurício,PAL,Meia,6,6.58,-0.21,2.95,11,1.7,True,True,SAN,0.413,neutro,3.462,2.04,1.0,70.6,favoravel,4.89,0.9,83.3,0.678,0.52,1.156,0.99,0.9,0.613
111832,Jefté,PAL,Lateral,6,3.01,0.0,0.33,3,0.0,False,True,SAN,-0.334,neutro,1.347,0.33,0.375,57.7,neutro,0.58,0.25,83.3,0.678,0.52,1.156,0.99,0.9,0.613
113103,Flaco López,PAL,Atacante,7,14.73,0.76,6.56,13,9.5,True,True,SAN,0.352,neutro,5.889,3.33,1.0,70.7,favoravel,8.33,0.9,83.3,0.678,0.52,1.156,0.99,0.9,0.613
104085,Bruno Fuchs,PAL,Zagueiro,6,8.0,-0.15,4.0,5,5.0,True,True,SAN,0.393,neutro,3.949,2.2,0.625,58.4,neutro,2.88,0.25,83.3,0.678,0.52,1.156,0.99,0.9,0.613
133679,Benedetti,PAL,Zagueiro,6,4.62,0.0,4.7,1,0.0,False,True,SAN,0.433,neutro,2.67,1.7,0.125,58.4,neutro,0.39,0.25,83.3,0.678,0.52,1.156,0.99,0.9,0.613
124526,Giay,PAL,Lateral,7,8.16,0.7,4.93,12,11.9,True,True,SAN,0.602,valor_bom,5.141,3.68,1.0,57.7,neutro,5.93,0.25,83.3,0.678,0.52,1.156,0.99,0.9,0.613
112863,Ramón Sosa,PAL,Atacante,7,6.1,0.73,2.2,12,7.0,True,True,SAN,-1.053,armadilha_leve,2.127,1.12,1.0,70.7,neutro,3.01,0.9,83.3,0.678,0.52,1.156,0.99,0.9,0.613
110506,Abel Ferreira,PAL,Técnico,7,12.54,0.07,6.73,13,7.85,True,True,SAN,0.746,valor_bom,6.621,6.73,1.0,69.6,favoravel,9.22,0.9,83.3,0.678,0.52,1.156,0.99,0.9,0.613
73318,Daniel Borges,MIR,Lateral,6,4.18,0.0,1.3,1,0.0,False,True,COR,-0.969,armadilha_leve,1.68,1.3,0.125,56.9,neutro,0.24,0.8,-11.1,0.923,1.067,0.578,0.945,0.25,0.537
136156,Larson,PAL,Meia,6,2.44,0.0,0.47,3,0.0,False,True,SAN,0.072,neutro,0.911,0.47,0.375,70.6,favoravel,0.48,0.9,83.3,0.678,0.52,1.156,0.99,0.9,0.613
82775,Lucas Ramon,SAO,Lateral,7,12.16,2.06,6.88,8,11.2,True,True,BAH,0.313,neutro,6.168,5.13,1.0,46.0,neutro,5.67,0.35,16.6,1.071,1.418,1.129,1.2,0.5,0.446
81005,André Luis,MIR,Atacante,7,3.79,-0.64,1.47,7,2.0,True,True,COR,-0.181,neutro,1.762,0.33,0.875,34.4,neutro,1.06,0.05,-11.1,0.923,1.067,0.578,0.945,0.25,0.537
79066,Alex Muralha,MIR,Goleiro,6,2.64,0.0,-1.0,0,0.0,False,True,COR,-0.974,armadilha_leve,0.0,0.0,0.0,57.9,neutro,0.0,0.8,-11.1,0.923,1.067,0.578,0.945,0.25,0.537
87742,Neto Moura,MIR,Meia,7,3.47,0.01,1.46,9,0.8,True,True,COR,-0.362,neutro,1.279,1.46,1.0,34.2,neutro,0.87,0.05,-11.1,0.923,1.067,0.578,0.945,0.25,0.537
130612,Luighi,PAL,Atacante,6,2.83,0.0,0.97,6,0.0,False,True,SAN,-0.452,neutro,0.823,0.97,0.75,70.7,neutro,0.87,0.9,83.3,0.678,0.52,1.156,0.99,0.9,0.613
141451,Allan,PAL,Meia,7,13.2,0.03,6.0,13,6.0,True,True,SAN,0.47,neutro,5.302,4.85,1.0,70.6,favoravel,7.49,0.9,83.3,0.678,0.52,1.156,0.99,0.9,0.613
72279,Thomazella,MIR,Goleiro,6,2.0,0.0,0.0,0,0.0,False,True,COR,-0.444,neutro,0.0,0.0,0.0,57.9,neutro,0.0,0.8,-11.1,0.923,1.067,0.578,0.945,0.25,0.537
97520,Shaylon,MIR,Meia,2,4.09,-0.74,2.13,8,0.0,True,True,COR,0.029,neutro,1.991,1.5,1.0,34.2,neutro,1.36,0.05,-11.1,0.923,1.067,0.578,0.945,0.25,0.537
98384,Negueba,MIR,Atacante,5,8.57,0.0,5.23,8,0.0,False,True,COR,1.019,valor_bom,5.014,4.23,1.0,34.4,neutro,3.45,0.05,-11.1,0.923,1.067,0.578,0.945,0.25,0.537
90917,Carlos Eduardo,MIR,Atacante,6,3.95,0.0,1.4,5,0.0,False,True,COR,-0.267,neutro,1.78,1.4,0.625,34.4,neutro,0.77,0.05,-11.1,0.923,1.067,0.578,0.945,0.25,0.537
97460,João Victor,MIR,Zagueiro,7,4.87,-0.23,2.17,11,2.7,True,True,COR,-0.141,neutro,2.273,1.72,1.0,57.6,neutro,2.62,0.8,-11.1,0.923,1.067,0.578,0.945,0.25,0.537
83263,Yuri Lara,MIR,Meia,5,4.85,0.0,2.02,5,0.0,False,True,COR,-0.51,armadilha_leve,1.917,2.02,0.625,34.2,neutro,0.82,0.05,-11.1,0.923,1.067,0.578,0.945,0.25,0.537
104204,Edson Carioca,MIR,Atacante,6,3.58,-0.2,1.0,6,0.0,True,True,COR,-0.228,neutro,1.581,1.0,0.75,34.4,neutro,0.82,0.05,-11.1,0.923,1.067,0.578,0.945,0.25,0.537
105903,Aldo Filho,MIR,Meia,3,4.37,0.64,2.15,10,3.7,True,True,COR,-0.115,neutro,2.018,1.65,1.0,34.2,neutro,1.38,0.05,-11.1,0.923,1.067,0.578,0.945,0.25,0.537
101708,Felipe Jonatan,CFC,Lateral,7,4.92,-1.1,2.62,8,0.5,True,False,VIT,-0.028,neutro,3.013,1.87,1.0,52.2,neutro,3.15,0.725,-19.8,1.04,1.0,0.8,0.988,0.475,0.312
97321,Alesson,MIR,Atacante,7,8.48,-1.25,4.76,11,3.3,True,True,COR,0.8,valor_bom,4.776,3.4,1.0,34.4,neutro,3.29,0.05,-11.1,0.923,1.067,0.578,0.945,0.25,0.537
117403,Renato Marques,CFC,Atacante,6,2.76,0.0,-0.03,3,0.0,False,False,VIT,-0.721,armadilha_leve,0.51,0.0,0.375,35.4,desfavoravel,0.14,0.05,-19.8,1.04,1.0,0.8,0.988,0.475,0.312
104027,Rafael Guanaes,MIR,Técnico,7,6.79,-0.63,3.83,11,2.23,True,True,COR,0.1,neutro,4.133,3.83,1.0,34.5,neutro,2.85,0.05,-11.1,0.923,1.067,0.578,0.945,0.25,0.537
74187,Rincón,SAN,Meia,6,2.81,-0.24,-0.7,2,0.2,True,False,PAL,-0.479,neutro,0.721,0.0,0.25,34.3,desfavoravel,0.12,0.225,-83.3,1.156,0.99,0.678,0.52,0.45,0.269
102667,Nathan Fogaça,MIR,Atacante,6,5.27,-0.14,3.51,7,-1.0,False,True,COR,-0.042,neutro,2.714,1.22,0.875,34.4,neutro,1.63,0.05,-11.1,0.923,1.067,0.578,0.945,0.25,0.537
87470,Thaciano,SAN,Meia,6,6.63,-0.02,2.95,10,2.0,True,False,PAL,0.425,neutro,3.491,1.95,1.0,34.3,desfavoravel,2.39,0.225,-83.3,1.156,0.99,0.678,0.52,0.45,0.269
84847,Luan Peres,SAN,Zagueiro,7,4.42,-0.27,2.31,11,0.5,True,False,PAL,0.197,neutro,2.355,1.49,1.0,33.3,desfavoravel,1.57,0.1,-83.3,1.156,0.99,0.678,0.52,0.45,0.269
84042,Tiquinho Soares,MIR,Atacante,6,5.32,-0.54,1.83,6,0.5,True,True,COR,-0.881,armadilha_leve,1.937,1.83,0.75,34.4,neutro,1.0,0.05,-11.1,0.923,1.067,0.578,0.945,0.25,0.537
78478,Willian Arão,SAN,Meia,6,5.92,0.0,2.68,7,0.0,False,False,PAL,0.723,valor_bom,3.473,2.68,0.875,34.3,desfavoravel,2.08,0.225,-83.3,1.156,0.99,0.678,0.52,0.45,0.269
82455,Zé Rafael,SAN,Meia,6,8.88,0.0,5.35,4,0.0,False,False,PAL,0.806,valor_bom,4.561,2.85,0.5,34.3,desfavoravel,1.56,0.225,-83.3,1.156,0.99,0.678,0.52,0.45,0.269
77777,João Schmidt,SAN,Meia,7,4.26,0.14,1.15,7,1.3,True,False,PAL,-0.612,armadilha_leve,1.524,1.15,0.875,34.3,desfavoravel,0.91,0.225,-83.3,1.156,0.99,0.678,0.52,0.45,0.269
95466,Igor Vinícius,SAN,Lateral,7,9.82,0.0,6.65,8,0.0,False,False,PAL,0.952,valor_bom,6.053,4.9,1.0,32.3,desfavoravel,3.91,0.1,-83.3,1.156,0.99,0.678,0.52,0.45,0.269
102975,Escobar,SAN,Lateral,7,10.36,-0.41,7.5,7,4.0,True,False,PAL,1.154,valor_bom,6.41,5.5,0.875,32.3,desfavoravel,3.62,0.1,-83.3,1.156,0.99,0.678,0.52,0.45,0.269
81150,Mayke,SAN,Lateral,6,5.53,0.86,2.65,2,4.1,True,False,PAL,-0.144,neutro,3.256,2.65,0.25,32.3,desfavoravel,0.53,0.1,-83.3,1.156,0.99,0.678,0.52,0.45,0.269
108469,Adonis Frías,SAN,Zagueiro,6,4.69,0.0,1.53,4,0.0,False,False,PAL,-0.213,neutro,2.121,1.53,0.5,33.3,desfavoravel,0.71,0.1,-83.3,1.156,0.99,0.678,0.52,0.45,0.269
83257,Gabriel,SAN,Atacante,7,10.54,0.0,5.43,6,0.0,False,False,PAL,0.48,neutro,5.069,1.1,0.75,34.0,desfavoravel,2.59,0.225,-83.3,1.156,0.99,0.678,0.52,0.45,0.269
91866,Zé Ivaldo,SAN,Zagueiro,6,5.75,0.0,1.9,4,0.0,False,False,PAL,-0.605,armadilha_leve,2.244,1.9,0.5,33.3,desfavoravel,0.75,0.1,-83.3,1.156,0.99,0.678,0.52,0.45,0.269
102256,Rollheiser,SAN,Meia,2,7.04,2.74,1.98,9,15.4,True,False,PAL,-0.298,neutro,3.009,0.87,1.0,34.3,desfavoravel,2.06,0.225,-83.3,1.156,0.99,0.678,0.52,0.45,0.269
100969,Ronald Lopes,VIT,Meia,6,2.44,-0.32,-0.18,5,0.8,True,True,CFC,-0.292,neutro,0.593,0.0,0.625,46.6,neutro,0.35,0.375,19.8,0.8,0.988,1.04,1.0,0.4,0.442
63008,Rafael Tolói,SAO,Zagueiro,7,8.24,0.92,4.82,5,7.9,True,True,BAH,0.66,valor_bom,4.264,3.62,0.625,46.8,neutro,2.49,0.35,16.6,1.071,1.418,1.129,1.2,0.5,0.446
113690,Diógenes,SAN,Goleiro,7,2.19,0.19,0.9,1,0.9,True,False,PAL,1.909,valor_oculto,2.745,0.9,0.125,33.3,desfavoravel,0.23,0.1,-83.3,1.156,0.99,0.678,0.52,0.45,0.269
118775,Lautaro Díaz,SAN,Atacante,6,5.61,-0.12,2.61,7,0.9,True,False,PAL,-0.651,armadilha_leve,2.294,1.47,0.875,34.0,desfavoravel,1.36,0.225,-83.3,1.156,0.99,0.678,0.52,0.45,0.269
142867,Robinho Jr.,SAN,Atacante,6,3.06,0.0,0.0,2,0.0,False,False,PAL,-0.903,armadilha_leve,0.57,0.0,0.25,34.0,desfavoravel,0.1,0.225,-83.3,1.156,0.99,0.678,0.52,0.45,0.269
80570,Wendell,SAO,Lateral,2,10.05,2.35,4.86,8,13.7,True,True,BAH,-0.112,neutro,5.158,2.49,1.0,46.0,neutro,4.75,0.35,16.6,1.071,1.418,1.129,1.2,0.5,0.446
130811,Souza,SAN,Lateral,6,8.0,0.0,0.0,0,0.0,False,False,PAL,-4.972,armadilha_forte,0.0,0.0,0.0,32.3,desfavoravel,0.0,0.1,-83.3,1.156,0.99,0.678,0.52,0.45,0.269
70164,Lucas Moura,SAO,Meia,6,7.89,0.0,2.69,7,0.0,False,True,BAH,-0.089,neutro,3.478,1.26,0.875,55.2,neutro,3.36,0.45,16.6,1.071,1.418,1.129,1.2,0.5,0.446
89840,Calleri,SAO,Atacante,7,12.71,-0.8,6.98,12,2.7,True,True,BAH,1.018,valor_bom,6.107,2.98,1.0,54.7,neutro,6.68,0.45,16.6,1.071,1.418,1.129,1.2,0.5,0.446
141754,Gabriel Bontempo,SAN,Meia,2,4.5,-0.33,2.78,10,2.5,True,False,PAL,0.208,neutro,2.368,2.78,1.0,34.3,desfavoravel,1.62,0.225,-83.3,1.156,0.99,0.678,0.52,0.45,0.269
77656,Cédric Soares,SAO,Lateral,6,4.07,0.0,0.96,5,0.0,False,True,BAH,-1.158,armadilha_leve,1.432,0.96,0.625,46.0,neutro,0.82,0.35,16.6,1.071,1.418,1.129,1.2,0.5,0.446
85403,Danielzinho,SAO,Meia,7,7.05,0.15,3.11,11,2.0,True,True,BAH,0.323,neutro,3.555,2.2,1.0,55.2,neutro,3.92,0.45,16.6,1.071,1.418,1.129,1.2,0.5,0.446
81845,Alisson,FLU,Meia,6,4.7,0.82,1.43,6,5.5,True,False,INT,-0.707,armadilha_leve,1.671,0.6,0.75,59.3,neutro,1.49,0.65,20.6,1.064,1.04,1.083,0.929,0.725,0.147
91573,Arboleda,SAO,Zagueiro,6,8.95,0.0,3.98,6,0.0,False,True,BAH,0.077,neutro,3.944,2.98,0.75,46.8,neutro,2.77,0.35,16.6,1.071,1.418,1.129,1.2,0.5,0.446
106294,Marcos Antônio,SAO,Meia,5,6.64,0.0,2.84,11,0.0,False,True,BAH,0.315,neutro,3.399,1.93,1.0,55.2,neutro,3.75,0.45,16.6,1.071,1.418,1.129,1.2,0.5,0.446
99889,Alan Franco,SAO,Zagueiro,7,5.13,0.0,2.23,10,0.0,False,True,BAH,-0.231,neutro,2.313,1.33,1.0,46.8,neutro,2.16,0.35,16.6,1.071,1.418,1.129,1.2,0.5,0.446
106028,Coronel,SAO,Goleiro,6,5.0,0.0,0.0,0,0.0,False,True,BAH,-2.342,armadilha_forte,0.0,0.0,0.0,47.0,neutro,0.0,0.35,16.6,1.071,1.418,1.129,1.2,0.5,0.446
105300,Ferraresi,BOT,Zagueiro,7,5.85,0.22,2.08,9,2.2,True,True,REM,-0.657,armadilha_leve,2.238,1.75,1.0,72.1,neutro,3.23,0.675,43.8,1.3,0.8,0.6,0.904,0.75,0.604
117818,Young,SAO,Goleiro,6,3.0,0.0,0.0,0,0.0,False,True,BAH,-1.232,armadilha_leve,0.0,0.0,0.0,47.0,neutro,0.0,0.35,16.6,1.071,1.418,1.129,1.2,0.5,0.446
108588,Tapia,SAO,Atacante,6,4.57,0.0,1.87,8,0.0,False,True,BAH,-0.471,neutro,1.944,1.87,1.0,54.7,neutro,2.13,0.45,16.6,1.071,1.418,1.129,1.2,0.5,0.446
104075,Sabino,SAO,Zagueiro,6,7.78,0.69,4.58,11,5.9,True,True,BAH,0.859,valor_bom,4.301,3.22,1.0,46.8,neutro,4.03,0.35,16.6,1.071,1.418,1.129,1.2,0.5,0.446
101290,Ferreira,SAO,Atacante,5,6.88,0.0,4.14,8,0.0,False,True,BAH,1.068,valor_bom,4.469,1.14,1.0,54.7,neutro,4.89,0.45,16.6,1.071,1.418,1.129,1.2,0.5,0.446
107873,Bobadilla,SAO,Meia,7,8.17,-0.68,3.7,11,1.0,True,True,BAH,0.289,neutro,3.897,3.25,1.0,55.2,neutro,4.3,0.45,16.6,1.071,1.418,1.129,1.2,0.5,0.446
118563,Rodriguinho,RBB,Meia,6,5.47,0.04,2.85,6,2.3,True,False,CHA,1.091,valor_bom,3.603,2.02,0.75,74.9,favoravel_visitante,4.05,1.0,5.6,1.56,0.867,0.436,1.252,0.5,
113359,Pablo Maia,SAO,Meia,5,4.28,0.0,1.36,8,0.0,False,True,BAH,-0.531,armadilha_leve,1.606,1.36,1.0,55.2,neutro,1.77,0.45,16.6,1.071,1.418,1.129,1.2,0.5,0.446
141609,Lucca,SAO,Atacante,2,2.34,-0.49,0.3,3,-0.3,True,True,BAH,-0.249,neutro,0.6,0.3,0.375,54.7,neutro,0.25,0.45,16.6,1.071,1.418,1.129,1.2,0.5,0.446
72391,Fernando Diniz,COR,Técnico,7,8.99,0.81,4.92,6,8.06,True,False,MIR,-0.24,neutro,5.067,4.92,0.75,54.6,neutro,4.15,0.85,11.1,0.578,0.945,0.923,1.067,0.525,0.279
71123,Thiago Mendes,VAS,Meia,7,7.04,-0.45,4.1,12,-0.5,True,False,FLA,0.982,valor_bom,4.127,2.43,1.0,29.1,desfavoravel,2.4,0.1,-70.0,0.722,0.821,1.1,1.2,0.4,0.256
140542,Ryan Francisco,SAO,Atacante,6,5.0,0.0,0.0,0,0.0,False,True,BAH,-2.745,armadilha_forte,0.0,0.0,0.0,54.7,neutro,0.0,0.45,16.6,1.071,1.418,1.129,1.2,0.5,0.446
141611,Maik,SAO,Lateral,6,5.52,0.0,3.48,5,0.0,False,True,BAH,0.058,neutro,3.435,2.88,0.625,46.0,neutro,1.98,0.35,16.6,1.071,1.418,1.129,1.2,0.5,0.446
