atleta_id,nome,clube,posicao,status_id,preco,variacao,media,jogos,pontos_rodada,entrou_em_campo,mandante,adversario,residuo_z,armadilha_label,media_bayesiana,pb_media,confiabilidade,score_confronto_100
89493,Igor Rabello,FLU,Zagueiro,6,5.0,0.0,0.0,0,0.0,False,True,FLA,-2.615,armadilha_forte,0.0,0.0,0.0,55.3
78855,Thiago Santos,CFC,Zagueiro,6,3.93,0.0,2.88,4,0.0,False,False,BOT,0.317,neutro,2.13,1.38,0.5,36.5
79631,Cano,FLU,Atacante,5,5.37,-0.08,0.8,2,1.6,True,True,FLA,-0.801,armadilha_leve,1.899,0.8,0.25,61.5
87887,Balbuena,GRE,Zagueiro,6,6.3,0.0,3.18,5,0.0,False,False,INT,0.753,valor_bom,3.69,2.58,0.625,53.5
105807,Luan Freitas,FLU,Zagueiro,6,3.0,0.0,0.0,0,0.0,False,True,FLA,-1.321,armadilha_leve,0.0,0.0,0.0,55.3
132071,Serna,FLU,Atacante,6,6.08,-0.74,2.42,10,3.7,True,True,FLA,-0.693,armadilha_leve,2.311,1.92,1.0,61.5
140484,Riquelme Felipe,FLU,Atacante,6,4.0,0.0,0.0,0,0.0,False,True,FLA,-1.975,armadilha_forte,0.0,0.0,0.0,61.5
42135,Willian,GRE,Meia,5,3.93,0.0,1.25,6,0.0,False,False,INT,-0.236,neutro,1.586,1.25,0.75,45.3
72018,Tiago Volpi,RBB,Goleiro,7,11.25,1.05,7.0,3,8.9,True,False,CRU,0.439,neutro,4.912,3.67,0.375,51.6
88037,Luís Castro,GRE,Técnico,7,9.9,0.53,4.94,10,6.07,True,False,INT,0.087,neutro,5.209,4.94,1.0,45.5
130650,Bernal,FLU,Meia,6,2.9,0.0,0.3,4,0.0,False,True,FLA,-0.529,armadilha_leve,0.637,0.3,0.5,61.8
87342,Kannemann,GRE,Zagueiro,6,5.0,0.0,0.0,0,0.0,False,False,INT,-2.615,armadilha_forte,0.0,0.0,0.0,53.5
91706,Marlon,GRE,Lateral,5,10.32,0.0,6.62,6,0.0,False,False,INT,0.66,valor_bom,6.102,4.29,0.75,53.7
63013,Marcos Rocha,GRE,Lateral,6,7.36,0.0,0.0,1,0.0,False,False,INT,0.781,valor_bom,5.079,0.0,0.125,53.7
63289,Edenílson,BOT,Meia,2,5.75,-0.79,2.43,7,0.6,True,True,CFC,0.753,valor_bom,3.412,1.0,0.875,50.0
90532,Arthur Melo,GRE,Meia,7,8.55,-1.66,3.82,5,-1.0,True,False,INT,0.412,neutro,4.097,3.82,0.625,45.3
127932,Júlio Fidelis,FLU,Lateral,6,2.0,0.0,0.0,0,0.0,False,True,FLA,-0.47,neutro,0.0,0.0,0.0,55.4
91908,Pavón,GRE,Atacante,7,6.11,-0.24,3.72,10,2.8,True,False,INT,-0.005,neutro,3.033,3.72,1.0,45.4
111309,Gustavo Martins,GRE,Zagueiro,7,6.95,0.84,3.17,7,7.0,True,False,INT,0.402,neutro,3.617,1.31,0.875,53.5
89883,Dodi,GRE,Meia,6,3.04,0.57,0.13,6,2.3,True,False,INT,-0.769,armadilha_leve,0.516,0.13,0.75,45.3
105563,Carlos Vinícius,GRE,Atacante,7,15.97,-1.14,7.37,10,2.8,True,False,INT,0.68,valor_bom,6.211,1.77,1.0,45.4
112616,Gabriel Grando,GRE,Goleiro,6,4.0,0.0,0.0,0,0.0,False,False,INT,-1.764,armadilha_forte,0.0,0.0,0.0,53.8
102318,Caio Paulista,GRE,Lateral,6,5.86,0.0,3.58,4,0.0,False,False,INT,-0.277,neutro,3.303,2.83,0.5,53.7
89273,João Pedro,GRE,Lateral,5,3.33,0.0,0.6,4,0.0,False,False,INT,-0.415,neutro,1.436,0.6,0.5,53.7
109966,Monsalve,GRE,Meia,7,2.71,-0.02,0.25,6,0.7,True,False,INT,-0.449,neutro,0.567,0.25,0.75,45.3
70944,Bruno Henrique,INT,Meia,6,3.52,-0.4,0.89,8,-0.6,True,True,GRE,-0.76,armadilha_leve,0.848,0.89,1.0,72.9
90703,Matheuzinho,VIT,Meia,7,6.43,1.58,2.98,8,8.7,True,True,SAO,0.684,valor_bom,3.625,2.35,1.0,35.6
125467,Viery,GRE,Zagueiro,7,4.53,1.2,2.65,7,7.3,True,False,INT,0.426,neutro,2.569,1.79,0.875,53.5
114405,Sinisterra,CRU,Atacante,5,5.76,0.0,1.7,1,0.0,False,True,RBB,-0.749,armadilha_leve,2.122,1.7,0.125,45.0
72951,Mercado,INT,Zagueiro,7,7.52,1.15,5.17,7,9.4,True,True,GRE,1.191,valor_bom,4.551,3.46,0.875,67.0
121792,André,GRE,Atacante,6,3.21,0.0,1.2,3,0.0,False,False,INT,-0.515,armadilha_leve,1.019,1.2,0.375,45.4
104994,Wagner Leonardo,GRE,Zagueiro,6,5.73,0.0,2.93,3,0.0,False,False,INT,-0.149,neutro,2.617,2.93,0.375,53.5
142004,Amuzu,GRE,Atacante,7,9.04,1.55,5.5,9,10.6,True,False,INT,1.098,valor_bom,5.152,3.5,1.0,45.4
113034,Freytes,FLU,Zagueiro,7,4.88,-0.42,3.06,9,0.0,True,True,FLA,0.476,neutro,2.796,2.06,1.0,55.3
92981,Ronaldo,INT,Meia,6,3.89,0.0,2.85,7,0.0,False,True,GRE,0.569,valor_bom,2.31,2.14,0.875,72.9
118238,Ronald,GRE,Meia,6,3.0,0.0,0.0,0,0.0,False,False,INT,-1.293,armadilha_leve,0.0,0.0,0.0,45.3
97145,Villasanti,GRE,Meia,6,7.0,0.0,0.0,0,0.0,False,False,INT,-3.45,armadilha_forte,0.0,0.0,0.0,45.3
107989,Carbonero,INT,Atacante,7,7.93,-0.22,4.02,10,0.7,True,True,GRE,0.644,valor_bom,4.35,2.72,1.0,73.4
116067,Thiago Beltrame,GRE,Goleiro,6,2.0,0.0,0.0,0,0.0,False,False,INT,-0.388,neutro,0.0,0.0,0.0,53.8
101960,Vitinho,INT,Atacante,7,7.61,0.23,4.2,9,7.1,True,True,GRE,0.854,valor_bom,4.464,2.53,1.0,73.4
86711,Richard,INT,Meia,6,4.0,0.0,0.0,0,0.0,False,True,GRE,-1.988,armadilha_forte,0.0,0.0,0.0,72.9
115479,Paulo Pezzolano,INT,Técnico,7,7.67,0.71,4.68,10,7.15,True,True,GRE,0.305,neutro,4.66,4.68,1.0,71.6
106202,Bruno Gomes,INT,Meia,7,6.59,-0.27,3.36,10,2.0,True,True,GRE,0.769,valor_bom,3.765,3.36,1.0,72.9
111683,Anthoni,INT,Goleiro,6,3.34,0.0,1.6,1,0.0,False,True,GRE,1.186,valor_bom,2.733,1.6,0.125,66.7
110510,Aguirre,INT,Lateral,6,5.65,-0.05,3.35,9,5.0,True,True,GRE,-0.199,neutro,3.262,2.46,1.0,67.0
71684,Gustavo Gómez,PAL,Zagueiro,7,10.27,-1.14,4.75,9,0.0,True,False,COR,0.136,neutro,4.401,2.19,1.0,74.0
123744,Alan Rodríguez,INT,Meia,6,3.57,0.0,0.68,6,0.0,False,True,GRE,-0.898,armadilha_leve,0.752,0.68,0.75,72.9
89637,Thiago Maia,INT,Meia,6,3.84,-0.23,0.62,5,1.1,True,True,GRE,-0.412,neutro,1.369,0.62,0.625,72.9
70592,Felipe Anderson,PAL,Meia,2,6.34,-0.36,2.09,7,1.3,True,False,COR,0.321,neutro,3.253,2.09,0.875,65.4
111466,Victor Gabriel,INT,Zagueiro,3,4.55,0.24,2.37,9,3.7,True,True,GRE,0.265,neutro,2.431,1.7,1.0,67.0
107174,Bruno Tabata,INT,Meia,6,3.54,0.0,0.68,4,0.0,False,True,GRE,-0.865,armadilha_leve,0.764,0.68,0.5,72.9
99440,Baralhas,VIT,Meia,7,9.49,0.0,6.27,7,0.0,False,True,SAO,1.312,valor_bom,5.204,4.13,0.875,35.6
93790,Marlon Freitas,PAL,Meia,7,7.03,-1.62,3.64,10,4.5,True,False,COR,0.76,valor_bom,3.92,2.14,1.0,65.4
71631,Weverton,GRE,Goleiro,7,8.86,2.62,4.0,10,15.9,True,False,INT,0.221,neutro,4.058,2.5,1.0,53.8
105647,Maurício,PAL,Meia,7,6.95,0.21,3.16,9,3.1,True,False,COR,0.536,valor_bom,3.683,2.05,1.0,65.4
110506,Abel Ferreira,PAL,Técnico,7,12.13,-0.09,6.64,10,5.04,True,False,COR,0.435,neutro,6.525,6.64,1.0,64.6
68872,Marcelo Lomba,PAL,Goleiro,6,4.0,0.0,0.0,0,0.0,False,False,COR,-1.764,armadilha_forte,0.0,0.0,0.0,73.4
143488,Raykkonen,INT,Atacante,6,2.63,0.0,0.5,1,0.0,False,True,GRE,-0.221,neutro,0.901,0.5,0.125,73.4
97653,Murilo,PAL,Zagueiro,7,7.08,0.2,3.8,8,1.7,True,False,COR,0.66,valor_bom,3.904,2.05,1.0,74.0
137618,Clayton Sampaio,INT,Zagueiro,6,3.0,0.0,0.0,0,0.0,False,True,GRE,-1.321,armadilha_leve,0.0,0.0,0.0,67.0
104085,Bruno Fuchs,PAL,Zagueiro,6,8.0,0.0,3.33,3,0.0,False,False,COR,0.23,neutro,3.824,2.33,0.375,74.0
99818,Paulinho,PAL,Atacante,6,15.0,0.0,0.0,0,0.0,False,False,COR,-5.175,armadilha_forte,0.0,0.0,0.0,65.0
104084,Carlos Miguel,PAL,Goleiro,7,7.71,0.1,4.1,10,4.7,True,False,COR,0.607,valor_bom,4.113,3.1,1.0,73.4
84674,Lucas Evangelista,PAL,Meia,6,5.15,0.17,1.49,8,2.5,True,False,COR,-0.84,armadilha_leve,1.664,0.86,1.0,65.4
112863,Ramón Sosa,PAL,Atacante,2,5.2,-0.02,1.73,9,0.5,True,False,COR,-0.688,armadilha_leve,1.939,0.84,1.0,65.0
130612,Luighi,PAL,Atacante,6,2.53,-0.1,0.66,5,0.9,True,False,COR,-0.204,neutro,0.839,0.66,0.625,65.0
92811,Bruno Rodrigues,CRU,Atacante,6,2.69,0.0,0.43,4,0.0,False,True,RBB,-0.386,neutro,0.777,0.43,0.5,45.0
124526,Giay,PAL,Lateral,7,5.6,-0.72,3.36,9,-0.5,True,False,COR,-0.163,neutro,3.268,2.69,1.0,73.9
105175,Khellven,PAL,Lateral,6,4.46,-0.19,1.53,7,-0.1,True,False,COR,-0.32,neutro,2.401,1.53,0.875,73.9
113103,Flaco López,PAL,Atacante,7,14.49,0.48,6.47,10,6.4,True,False,COR,0.447,neutro,5.711,3.07,1.0,65.0
108683,Emiliano Martínez,PAL,Meia,6,4.63,0.0,0.95,2,0.0,False,False,COR,-0.569,armadilha_leve,1.66,0.95,0.25,65.4
141451,Allan,PAL,Meia,7,13.27,0.13,6.23,10,4.0,True,False,COR,0.521,valor_bom,5.359,4.73,1.0,65.4
111832,Jefté,PAL,Lateral,5,3.01,0.0,0.33,3,0.0,False,False,COR,-0.115,neutro,1.439,0.33,0.375,73.9
97321,Alesson,MIR,Atacante,2,8.23,-0.8,4.43,8,2.9,True,True,BAH,0.791,valor_bom,4.596,3.8,1.0,24.1
82775,Lucas Ramon,SAO,Lateral,7,11.27,-0.95,7.77,6,0.5,True,False,VIT,0.854,valor_bom,6.595,5.94,0.75,49.8
136156,Larson,PAL,Meia,6,2.44,0.0,0.47,3,0.0,False,False,COR,-0.055,neutro,0.714,0.47,0.375,65.4
72279,Thomazella,MIR,Goleiro,6,2.0,0.0,0.0,0,0.0,False,True,BAH,-0.388,neutro,0.0,0.0,0.0,30.5
97460,João Victor,MIR,Zagueiro,7,4.53,-0.22,1.87,8,0.5,True,True,BAH,0.009,neutro,2.184,1.25,1.0,29.1
133679,Benedetti,PAL,Zagueiro,6,3.0,0.0,0.0,0,0.0,False,False,COR,-1.321,armadilha_leve,0.0,0.0,0.0,74.0
87742,Neto Moura,MIR,Meia,7,4.0,0.0,1.82,6,0.0,False,True,BAH,-0.017,neutro,1.83,1.82,0.75,23.3
79066,Alex Muralha,MIR,Goleiro,6,3.0,0.0,0.0,0,0.0,False,True,BAH,-1.163,armadilha_leve,0.0,0.0,0.0,30.5
81005,André Luis,MIR,Atacante,7,3.58,-0.15,0.33,4,0.8,True,True,BAH,-0.223,neutro,1.559,0.33,0.5,24.1
97520,Shaylon,MIR,Meia,6,4.62,-0.89,2.56,5,2.1,True,True,BAH,-0.073,neutro,2.115,1.56,0.625,23.3
83263,Yuri Lara,MIR,Meia,5,4.85,-0.38,2.02,5,1.5,True,True,BAH,-0.421,neutro,1.908,2.02,0.625,23.3
104027,Rafael Guanaes,MIR,Técnico,7,7.01,-0.07,3.9,8,3.95,True,True,BAH,0.258,neutro,4.267,3.9,1.0,24.7
73318,Daniel Borges,MIR,Lateral,6,4.18,0.0,1.3,1,0.0,False,True,BAH,-0.74,armadilha_leve,1.793,1.3,0.125,29.6
90917,Carlos Eduardo,MIR,Atacante,6,3.98,-0.08,1.15,4,1.5,True,True,BAH,-0.188,neutro,1.833,1.15,0.5,24.1
77777,João Schmidt,SAN,Meia,6,4.12,0.0,1.13,6,0.0,False,True,CAM,-0.409,neutro,1.534,1.13,0.75,43.4
98384,Negueba,MIR,Atacante,7,8.19,0.0,5.35,7,0.0,False,True,BAH,1.229,valor_bom,5.036,4.21,0.875,24.1
102667,Nathan Fogaça,MIR,Atacante,6,5.49,0.0,4.26,5,0.0,False,True,BAH,0.191,neutro,2.976,1.06,0.625,24.1
81150,Mayke,SAN,Lateral,6,4.67,0.0,1.2,1,0.0,False,True,CAM,0.093,neutro,2.946,1.2,0.125,56.6
83257,Gabriel,SAN,Atacante,7,8.28,-0.86,3.35,4,0.5,True,True,CAM,0.481,neutro,4.291,1.35,0.5,43.7
101708,Felipe Jonatan,CFC,Lateral,6,4.83,0.13,1.94,5,2.3,True,False,BOT,-0.274,neutro,2.693,1.34,0.625,37.0
105903,Aldo Filho,MIR,Meia,7,4.94,0.56,2.56,7,6.5,True,True,BAH,-0.181,neutro,2.175,1.85,0.875,23.3
74187,Rincón,SAN,Meia,6,3.05,0.0,-1.6,1,0.0,False,True,CAM,-0.753,armadilha_leve,0.538,0.0,0.125,43.4
78478,Willian Arão,SAN,Meia,2,5.15,-0.08,1.52,5,2.7,True,True,CAM,-0.785,armadilha_leve,1.715,1.52,0.625,43.4
117403,Renato Marques,CFC,Atacante,6,4.01,0.0,2.1,1,0.0,False,False,BOT,0.118,neutro,2.166,2.1,0.125,60.5
84847,Luan Peres,SAN,Zagueiro,7,4.35,-0.72,2.06,8,0.9,True,True,CAM,0.219,neutro,2.28,1.31,1.0,56.5
95466,Igor Vinícius,SAN,Lateral,2,9.18,0.0,6.05,6,0.0,False,True,CAM,0.819,valor_bom,5.858,4.22,0.75,56.6
104204,Edson Carioca,MIR,Atacante,2,4.58,-0.19,1.2,3,1.3,True,True,BAH,-0.427,neutro,1.909,1.2,0.375,24.1
82455,Zé Rafael,SAN,Meia,6,8.88,-0.64,5.35,4,0.5,True,True,CAM,0.88,valor_bom,4.63,2.85,0.5,43.4
84042,Tiquinho Soares,MIR,Atacante,6,5.86,-0.01,2.1,5,2.8,True,True,BAH,-0.766,armadilha_leve,2.146,2.1,0.625,24.1
87470,Thaciano,SAN,Meia,6,7.52,-0.25,3.76,7,4.6,True,True,CAM,0.697,valor_bom,4.032,2.33,0.875,43.4
141754,Gabriel Bontempo,SAN,Meia,6,4.15,0.85,1.81,7,4.7,True,True,CAM,-0.114,neutro,1.825,1.81,0.875,43.4
63008,Rafael Tolói,SAO,Zagueiro,7,7.79,0.79,4.57,3,4.5,True,False,VIT,0.671,valor_bom,4.162,3.57,0.375,49.6
91866,Zé Ivaldo,SAN,Zagueiro,6,5.75,-0.57,1.9,4,-0.3,True,True,CAM,-0.503,armadilha_leve,2.299,1.9,0.5,56.5
102975,Escobar,SAN,Lateral,7,10.75,-1.02,8.5,5,6.3,True,True,CAM,1.217,valor_bom,6.786,6.3,0.625,56.6
141868,Vinicius Lira,SAN,Lateral,5,3.79,0.0,2.42,4,0.0,False,True,CAM,-0.182,neutro,2.043,2.42,0.5,56.6
70164,Lucas Moura,SAO,Meia,5,7.89,0.0,2.69,7,0.0,False,False,VIT,0.027,neutro,3.533,1.26,0.875,32.8
130811,Souza,SAN,Lateral,6,8.0,0.0,0.0,0,0.0,False,True,CAM,-4.71,armadilha_forte,0.0,0.0,0.0,56.6
142867,Robinho Jr.,SAN,Atacante,6,3.06,0.0,0.0,2,0.0,False,True,CAM,-0.665,armadilha_leve,0.761,0.0,0.25,43.7
102256,Rollheiser,SAN,Meia,6,4.48,-0.37,0.34,7,0.0,True,True,CAM,-1.046,armadilha_leve,1.139,0.34,0.875,43.4
101597,Ramon,VIT,Lateral,7,7.97,-0.01,5.22,8,2.6,True,True,SAO,0.907,valor_bom,5.467,3.34,1.0,54.8
113690,Diógenes,SAN,Goleiro,6,2.0,0.0,0.0,0,0.0,False,True,CAM,-0.388,neutro,0.0,0.0,0.0,56.6
85403,Danielzinho,SAO,Meia,7,7.17,0.0,3.6,8,0.0,False,False,VIT,0.723,valor_bom,3.935,2.35,1.0,32.8
118775,Lautaro Díaz,SAN,Atacante,6,7.52,2.09,3.97,4,9.6,True,True,CAM,0.916,valor_bom,4.498,1.97,0.5,43.7
104075,Sabino,SAO,Zagueiro,6,7.1,-0.95,4.83,9,-0.3,True,False,VIT,1.237,valor_bom,4.444,3.5,1.0,49.6
81845,Alisson,FLU,Meia,6,4.09,-0.51,0.43,4,0.0,True,True,FLA,-0.57,armadilha_leve,1.368,0.43,0.5,61.8
99889,Alan Franco,SAO,Zagueiro,7,6.1,0.0,2.83,8,0.0,False,False,VIT,0.548,valor_bom,3.419,1.71,1.0,49.6
89840,Calleri,SAO,Atacante,6,13.84,0.16,7.41,10,9.8,True,False,VIT,1.07,valor_bom,6.233,2.61,1.0,33.2
108469,Adonis Frías,SAN,Zagueiro,6,4.69,0.0,1.53,4,0.0,False,True,CAM,-0.091,neutro,2.176,1.53,0.5,56.5
80570,Wendell,SAO,Lateral,2,8.28,-2.15,4.86,5,-1.7,True,False,VIT,0.693,valor_bom,5.386,2.66,0.625,49.8
101290,Ferreira,SAO,Atacante,7,9.87,5.15,4.43,7,26.0,True,False,VIT,0.352,neutro,4.607,1.0,0.875,33.2
105300,Ferraresi,BOT,Zagueiro,2,6.06,-0.11,2.41,7,1.0,True,True,CFC,0.397,neutro,3.263,1.98,0.875,41.1
107873,Bobadilla,SAO,Meia,6,8.15,-1.18,3.89,9,-0.9,True,False,VIT,0.514,valor_bom,4.069,3.33,1.0,32.8
106294,Marcos Antônio,SAO,Meia,7,7.13,0.77,2.95,10,4.9,True,False,VIT,0.309,neutro,3.537,1.95,1.0,32.8
77656,Cédric Soares,SAO,Lateral,6,5.12,0.0,1.27,3,0.0,False,False,VIT,-0.508,armadilha_leve,2.647,1.27,0.375,49.8
71123,Thiago Mendes,VAS,Meia,7,7.5,-0.19,4.67,9,1.0,True,False,REM,1.189,valor_bom,4.482,3.0,1.0,66.3
113359,Pablo Maia,SAO,Meia,5,4.28,-0.65,1.36,8,-0.3,True,False,VIT,-0.435,neutro,1.599,1.36,1.0,32.8
72391,Fernando Diniz,COR,Técnico,7,7.85,0.0,4.19,3,0.0,False,True,PAL,0.167,neutro,4.513,4.19,0.375,31.5
118563,Rodriguinho,RBB,Meia,7,5.93,0.0,3.4,4,0.0,False,False,CRU,1.283,valor_bom,3.98,2.15,0.5,60.0
108588,Tapia,SAO,Atacante,6,5.33,0.0,2.4,6,0.0,False,False,VIT,-0.424,neutro,2.271,2.4,0.75,33.2
93716,Paulo Henrique,VAS,Lateral,7,8.82,0.0,3.77,7,0.0,False,False,REM,-0.119,neutro,4.807,2.34,0.875,45.1
90309,David,VAS,Atacante,7,5.75,1.53,3.11,8,8.2,True,False,REM,-0.241,neutro,2.642,0.48,1.0,65.8
131617,André Silva,SAO,Atacante,7,4.13,-0.34,0.08,6,-0.3,True,False,VIT,-0.808,armadilha_leve,1.277,0.08,0.75,33.2
140542,Ryan Francisco,SAO,Atacante,6,5.0,0.0,0.0,0,0.0,False,False,VIT,-2.477,armadilha_forte,0.0,0.0,0.0,33.2
106028,Coronel,SAO,Goleiro,6,5.0,0.0,0.0,0,0.0,False,False,VIT,-2.255,armadilha_forte,0.0,0.0,0.0,50.1
141611,Maik,SAO,Lateral,6,6.54,0.0,4.35,4,0.0,False,False,VIT,-0.379,neutro,3.559,3.6,0.5,49.8
117818,Young,SAO,Goleiro,6,3.0,0.0,0.0,0,0.0,False,False,VIT,-1.163,armadilha_leve,0.0,0.0,0.0,50.1
141609,Lucca,SAO,Atacante,6,3.0,0.0,0.0,0,0.0,False,False,VIT,-1.361,armadilha_leve,0.0,0.0,0.0,33.2
99213,Puma Rodríguez,VAS,Lateral,3,8.33,1.92,4.73,7,10.2,True,False,REM,0.538,valor_bom,5.255,1.73,0.875,45.1
81091,Jair,VAS,Meia,5,6.0,0.0,0.0,0,0.0,False,False,REM,-3.035,armadilha_forte,0.0,0.0,0.0,66.3
97095,Carlos Cuesta,VAS,Zagueiro,6,6.0,0.0,0.7,3,0.0,False,False,REM,-0.934,armadilha_leve,2.008,0.7,0.375,44.8
95936,Daniel Fuzato,VAS,Goleiro,6,2.0,0.0,0.0,0,0.0,False,False,REM,-0.388,neutro,0.0,0.0,0.0,45.5
105584,Lucas Piton,VAS,Lateral,6,5.02,0.0,1.06,8,0.0,False,False,REM,-0.993,armadilha_leve,2.112,1.06,1.0,45.1
116706,Andrés Gómez,VAS,Atacante,7,11.64,-1.13,7.46,9,1.6,True,False,REM,1.47,valor_bom,6.19,6.35,1.0,65.8
101594,Hugo Moura,VAS,Meia,6,2.96,0.0,1.2,6,0.0,False,False,REM,-0.213,neutro,0.974,1.2,0.75,66.3
86410,Victor Luis,MIR,Lateral,6,4.41,0.0,1.97,3,0.0,False,True,BAH,0.163,neutro,2.838,1.97,0.375,29.6
86686,Tchê Tchê,VAS,Meia,7,4.15,-1.18,1.81,7,0.5,True,False,REM,-0.114,neutro,1.825,1.1,0.875,66.3
117330,Robert Renan,VAS,Zagueiro,7,5.08,0.46,1.49,10,3.0,True,False,REM,-0.56,armadilha_leve,1.938,1.49,1.0,44.8
122485,Barros,VAS,Meia,7,10.37,0.37,7.52,8,3.7,True,False,REM,1.805,valor_oculto,5.895,5.64,1.0,66.3
142279,Nuno Moreira,VAS,Meia,6,5.62,-0.49,2.62,10,1.3,True,False,REM,0.751,valor_bom,3.354,2.12,1.0,66.3
111682,Adson,VAS,Meia,6,6.57,0.0,2.8,2,0.0,False,False,REM,1.004,valor_bom,3.976,2.8,0.25,66.3
115141,Lucas Freitas,VAS,Zagueiro,6,3.61,0.0,0.0,1,0.0,False,False,REM,-0.085,neutro,1.56,0.0,0.125,44.8
112709,Kaiki Bruno,CRU,Lateral,7,10.88,-0.27,5.24,9,5.3,True,True,RBB,-0.182,neutro,5.463,3.8,1.0,59.9
99198,Vegetti,VAS,Atacante,6,11.0,0.0,0.0,0,0.0,False,False,REM,-4.384,armadilha_forte,0.0,0.0,0.0,65.8
118752,Mateus Carvalho,VAS,Meia,5,4.0,0.0,0.0,0,0.0,False,False,REM,-1.988,armadilha_forte,0.0,0.0,0.0,66.3
90588,Caíque,VIT,Meia,6,4.73,0.24,1.88,6,3.4,True,True,SAO,-0.413,neutro,1.856,1.88,0.75,35.6
83786,Neris,VIT,Zagueiro,5,3.08,0.0,1.5,1,0.0,False,True,SAO,0.485,neutro,1.727,1.5,0.125,54.7
92696,Renato Kayzer,VIT,Atacante,2,7.67,0.4,3.88,6,4.7,True,True,SAO,0.758,valor_bom,4.384,1.21,0.75,36.1
42222,Osvaldo,VIT,Atacante,6,4.37,0.0,0.8,1,0.0,False,True,SAO,-0.212,neutro,2.022,0.8,0.125,36.1
102130,Piquerez,PAL,Lateral,5,11.43,0.0,6.43,6,0.0,False,False,COR,0.216,neutro,6.021,4.6,0.75,73.9
92180,Jair Ventura,VIT,Técnico,7,7.98,0.15,4.95,8,3.16,True,True,SAO,0.301,neutro,4.792,4.95,1.0,36.4
100969,Ronald Lopes,VIT,Meia,6,3.34,-1.02,-1.25,2,-1.9,True,True,SAO,-1.123,armadilha_leve,0.394,0.0,0.25,35.6
96793,Camutanga,VIT,Zagueiro,5,6.71,-0.5,3.95,7,0.5,True,True,SAO,0.893,valor_bom,3.981,2.66,0.875,54.7
115100,Matheus França,VAS,Meia,6,3.12,0.0,0.57,3,0.0,False,False,REM,-0.587,armadilha_leve,0.741,0.57,0.375,66.3
104118,Lucas Arcanjo,VIT,Goleiro,2,9.19,0.88,6.1,6,5.5,True,True,SAO,0.993,valor_bom,4.974,4.43,0.75,54.9
97645,Thiago Couto,VIT,Goleiro,6,3.0,0.0,0.0,0,0.0,False,True,SAO,-1.163,armadilha_leve,0.0,0.0,0.0,54.9
93411,Cantalapiedra,VIT,Meia,6,4.65,0.0,1.27,6,0.0,False,True,SAO,-0.651,armadilha_leve,1.594,1.27,0.75,35.6
91573,Arboleda,SAO,Zagueiro,6,8.95,0.0,3.98,6,0.0,False,False,VIT,0.096,neutro,3.996,2.98,0.75,49.6
90031,Mendoza,CAP,Atacante,7,8.17,-0.36,4.97,8,2.3,True,True,CHA,1.07,valor_bom,4.866,1.97,1.0,69.6
92273,Odair Hellmann,CAP,Técnico,7,8.03,0.15,5.08,8,3.33,True,True,CHA,0.327,neutro,4.857,5.08,1.0,67.4
101752,Claudinho,VIT,Lateral,6,4.0,0.0,0.0,0,0.0,False,True,SAO,-2.442,armadilha_forte,0.0,0.0,0.0,54.8
102796,Julimar,CAP,Atacante,2,8.09,1.51,5.17,8,9.6,True,True,CHA,1.191,valor_bom,4.966,1.54,1.0,69.6
104330,Dudu,VIT,Meia,5,5.01,0.0,3.95,2,0.0,False,True,SAO,-0.126,neutro,2.26,1.45,0.25,35.6
111879,Mateus Silva,VIT,Lateral,5,4.95,0.0,4.85,2,0.0,False,True,SAO,0.476,neutro,3.501,3.35,0.25,54.8
130620,Edenílson,VIT,Meia,3,3.15,-0.99,1.27,3,-1.8,True,True,SAO,-0.404,neutro,0.932,1.27,0.375,35.6
109138,Kike Saverio,VIT,Atacante,6,5.0,0.0,0.0,0,0.0,False,True,SAO,-2.477,armadilha_forte,0.0,0.0,0.0,36.1
