atleta_id,nome,clube,posicao,status_id,preco,variacao,media,jogos,pontos_rodada,entrou_em_campo,mandante,adversario,residuo_z,armadilha_label,media_bayesiana,pb_media,confiabilidade,prob_vitoria,prob_gols
122485,Barros,VAS,Meia,6,8.75,0.0,4.7,17,0.0,False,False,PAL,0.74,valor_bom,4.505,3.82,1.0,0.351,0.504
99213,Puma Rodríguez,VAS,Lateral,6,7.92,-0.07,5.05,14,3.8,True,False,PAL,0.684,valor_bom,5.105,2.55,1.0,0.351,0.504
105584,Lucas Piton,VAS,Lateral,6,5.1,0.14,2.03,15,2.4,True,False,PAL,-0.93,armadilha_leve,2.535,1.83,1.0,0.351,0.504
116706,Andrés Gómez,VAS,Atacante,7,11.84,-1.72,7.4,18,2.9,True,False,PAL,1.705,valor_oculto,6.609,5.07,1.0,0.351,0.504
117330,Robert Renan,VAS,Zagueiro,7,5.11,-0.94,2.61,21,1.7,True,False,PAL,-0.064,neutro,2.656,2.04,1.0,0.351,0.504
111682,Adson,VAS,Meia,6,6.63,0.0,3.69,10,0.0,False,False,PAL,0.78,valor_bom,3.867,3.69,1.0,0.351,0.504
118752,Mateus Carvalho,VAS,Meia,5,4.0,0.0,0.0,0,0.0,False,False,PAL,-2.546,armadilha_forte,0.0,0.0,0.0,0.351,0.504
115141,Lucas Freitas,VAS,Zagueiro,6,4.77,0.0,2.5,2,0.0,False,False,PAL,0.22,neutro,2.722,1.0,0.25,0.351,0.504
97645,Thiago Couto,VIT,Goleiro,6,3.0,0.0,0.0,0,0.0,False,True,BAH,-1.56,armadilha_forte,0.0,0.0,0.0,0.377,0.479
142279,Nuno Moreira,VAS,Meia,2,4.72,-0.05,1.95,17,0.0,True,False,PAL,-0.57,armadilha_leve,1.979,1.36,1.0,0.351,0.504
42222,Osvaldo,VIT,Atacante,6,4.07,0.0,0.4,2,0.0,False,True,BAH,-0.58,armadilha_leve,2.003,0.4,0.25,0.377,0.479
92180,Jair Ventura,VIT,Técnico,7,8.98,0.77,5.2,20,8.66,True,True,BAH,0.173,neutro,5.192,5.2,1.0,0.377,0.479
92696,Renato Kayzer,VIT,Atacante,6,6.7,0.07,3.23,13,2.7,True,True,BAH,0.14,neutro,3.839,1.0,1.0,0.377,0.479
90588,Caíque,VIT,Meia,5,4.64,0.0,2.5,17,0.0,False,True,BAH,-0.064,neutro,2.353,2.5,1.0,0.377,0.479
104330,Dudu,VIT,Meia,5,5.01,0.0,3.95,2,0.0,False,True,BAH,-0.191,neutro,2.423,1.45,0.25,0.377,0.479
90703,Matheuzinho,VIT,Meia,7,7.07,1.4,3.67,19,11.5,True,True,BAH,0.502,valor_bom,3.794,2.88,1.0,0.377,0.479
96793,Camutanga,VIT,Zagueiro,5,6.71,0.0,3.95,7,0.0,False,True,BAH,0.794,valor_bom,3.951,2.66,0.875,0.377,0.479
130620,Edenílson,VIT,Meia,6,3.1,0.0,1.55,9,0.0,False,True,BAH,-0.298,neutro,1.29,1.55,1.0,0.377,0.479
99440,Baralhas,VIT,Meia,7,9.25,0.0,5.24,15,0.0,False,True,BAH,0.984,valor_bom,4.84,3.91,1.0,0.377,0.479
145387,Rúben Ismael,VIT,Meia,5,4.0,0.0,0.0,0,0.0,False,True,BAH,-2.546,armadilha_forte,0.0,0.0,0.0,0.377,0.479
101597,Ramon,VIT,Lateral,7,8.19,0.47,4.84,16,4.9,True,True,BAH,0.401,neutro,4.961,2.96,1.0,0.377,0.479
104118,Lucas Arcanjo,VIT,Goleiro,7,9.76,0.88,5.62,17,8.9,True,True,BAH,0.662,valor_bom,5.14,3.86,1.0,0.377,0.479
80129,Jadson,CAP,Meia,7,6.22,1.29,3.48,16,10.7,True,False,BOT,0.739,valor_bom,3.683,3.17,1.0,0.281,0.461
111879,Mateus Silva,VIT,Lateral,6,4.95,0.0,4.85,2,0.0,False,True,BAH,0.609,valor_bom,3.755,3.35,0.25,0.377,0.479
116461,Jamerson,VIT,Lateral,6,6.24,0.45,3.74,10,5.5,True,True,BAH,-0.284,neutro,3.625,2.54,1.0,0.377,0.479
90031,Mendoza,CAP,Atacante,7,8.22,0.73,4.3,21,6.0,True,False,BOT,0.21,neutro,4.446,2.4,1.0,0.281,0.461
85626,Léo,CAP,Zagueiro,6,6.77,0.0,4.9,2,0.0,False,False,BOT,1.012,valor_bom,4.141,3.4,0.25,0.281,0.461
110668,Esquivel,CAP,Lateral,5,7.9,0.0,4.88,14,0.0,False,False,BOT,0.565,valor_bom,4.997,2.74,1.0,0.281,0.461
105518,Renan Peixoto,CAP,Atacante,6,2.73,0.0,0.9,7,0.0,False,False,BOT,-0.764,armadilha_leve,0.919,0.9,0.875,0.281,0.461
122316,Batata,CAP,Lateral,6,1.0,0.0,0.0,0,0.0,False,False,BOT,0.265,neutro,0.0,0.0,0.0,0.281,0.461
113113,Benavídez,CAP,Lateral,7,7.36,-0.4,4.77,17,4.7,True,False,BOT,0.695,valor_bom,4.908,2.36,1.0,0.281,0.461
107985,Terán,CAP,Zagueiro,6,6.98,0.0,4.09,13,0.0,False,False,BOT,0.785,valor_bom,4.037,2.94,1.0,0.281,0.461
115266,Renan Viana,CAP,Atacante,6,2.0,0.0,0.0,0,0.0,False,False,BOT,-1.09,armadilha_leve,0.0,0.0,0.0,0.281,0.461
92273,Odair Hellmann,CAP,Técnico,7,9.02,-0.42,5.88,21,5.75,True,False,BOT,1.594,valor_oculto,5.685,5.88,1.0,0.281,0.461
110698,Mycael,CAP,Goleiro,7,7.46,0.0,7.6,1,0.0,False,False,BOT,0.702,valor_bom,4.506,2.6,0.125,0.281,0.461
112017,Felipinho,CAP,Meia,6,4.79,0.0,2.99,8,0.0,False,False,BOT,0.047,neutro,2.515,2.99,1.0,0.281,0.461
123101,Leozinho,CAP,Atacante,7,5.74,-0.06,5.37,10,2.8,True,False,BOT,0.953,valor_bom,4.052,2.97,1.0,0.281,0.461
120433,Léo Derik,CAP,Lateral,6,5.81,0.0,3.65,9,0.0,False,False,BOT,-0.118,neutro,3.57,2.65,1.0,0.281,0.461
122439,Isaac,CAP,Atacante,6,1.66,0.0,0.4,3,0.0,False,False,BOT,0.425,neutro,0.79,0.4,0.375,0.281,0.461
128427,Alejandro García,CAP,Meia,6,4.0,0.0,0.0,0,0.0,False,False,BOT,-2.546,armadilha_forte,0.0,0.0,0.0,0.281,0.461
143193,Viveros,CAP,Atacante,7,12.88,-1.46,8.7,20,7.4,True,False,BOT,2.679,valor_oculto,7.594,3.15,1.0,0.281,0.461
125926,Zapelli,CAP,Meia,6,4.31,0.08,1.38,14,1.5,True,False,BOT,-0.761,armadilha_leve,1.62,1.02,1.0,0.281,0.461
127970,Felipe Chiqueti,CAP,Meia,6,2.07,0.0,1.35,7,0.0,False,False,BOT,0.515,valor_bom,1.162,1.35,0.875,0.281,0.461
128431,João Cruz,CAP,Meia,7,5.31,-0.84,3.25,16,3.2,True,False,BOT,0.166,neutro,2.847,2.0,1.0,0.281,0.461
130842,Matheus Soares,CAP,Goleiro,6,1.0,0.0,0.0,0,0.0,False,False,BOT,0.281,neutro,0.0,0.0,0.0,0.281,0.461
104811,Sebastián Gómez,CFC,Meia,7,3.73,-0.32,2.34,19,-0.3,True,True,COR,0.401,neutro,2.251,2.34,1.0,0.307,0.384
125746,Dudu,CAP,Meia,6,2.27,0.17,1.66,14,1.5,True,False,BOT,0.618,valor_bom,1.419,1.3,1.0,0.281,0.461
141628,Pablo Lúcio,FLA,Meia,6,2.0,0.0,0.0,0,0.0,False,False,CRU,-0.833,armadilha_leve,0.0,0.0,0.0,0.157,0.469
97878,Jacy,CFC,Zagueiro,7,6.39,1.03,4.19,20,9.3,True,True,COR,1.161,valor_bom,4.122,3.29,1.0,0.307,0.384
131832,Portilla,CAP,Meia,6,2.87,0.0,1.17,15,0.0,False,False,BOT,-0.326,neutro,1.11,1.17,1.0,0.281,0.461
143532,Carlos Eduardo,CAP,Goleiro,6,1.0,0.0,0.0,0,0.0,False,False,BOT,0.281,neutro,0.0,0.0,0.0,0.281,0.461
63354,Rodrigo Moledo,CFC,Zagueiro,6,6.53,0.0,5.57,3,0.0,False,True,COR,1.444,valor_bom,4.393,2.57,0.375,0.307,0.384
145609,Élan Ricardo,CAP,Meia,6,3.0,0.0,0.0,0,0.0,False,False,BOT,-1.798,armadilha_forte,0.0,0.0,0.0,0.281,0.461
82628,Tinga,CFC,Lateral,6,5.53,-0.85,3.59,16,0.0,True,True,COR,0.021,neutro,3.554,2.59,1.0,0.307,0.384
84626,Josué,CFC,Meia,5,6.56,0.0,4.24,21,0.0,False,True,COR,1.217,valor_bom,4.198,1.86,1.0,0.307,0.384
123869,Aguirre,CAP,Zagueiro,7,5.52,-1.07,3.68,18,0.6,True,False,BOT,0.67,valor_bom,3.402,2.51,1.0,0.281,0.461
84339,Bruno Melo,CFC,Lateral,7,5.81,0.6,3.39,21,4.3,True,True,COR,-0.302,neutro,3.415,2.01,1.0,0.307,0.384
84428,Fernando Sobral,CFC,Meia,7,3.94,-0.4,1.0,4,1.0,True,True,COR,-0.428,neutro,1.694,1.0,0.5,0.307,0.384
101405,Wallisson,MIR,Meia,7,4.73,0.02,2.48,14,3.5,True,False,SAN,-0.157,neutro,2.32,2.48,1.0,0.477,0.5
112576,Vini Paulista,CFC,Meia,6,3.71,-0.17,2.28,22,1.5,True,True,COR,0.372,neutro,2.216,2.28,1.0,0.307,0.384
