atleta_id,nome,clube_id,clube,posicao_id,posicao,status_id,preco,variacao,media,jogos,pontos_rodada,entrou_em_campo,scout_DS,scout_I,scout_CA,scout_DE,scout_FS,scout_GS,scout_PC,scout_SG,scout_FC,scout_A,scout_FD,scout_FF,scout_V,scout_G,scout_GC,scout_FT,scout_PP,scout_PS,scout_CV,scout_DP
125746,Dudu,293,CAP,4,Meia,6,2.03,-0.24,1.55,15,0.0,True,8.0,,,,5.0,,,,7.0,,1.0,2.0,,1.0,,,,,,
63354,Rodrigo Moledo,294,CFC,3,Zagueiro,6,6.53,0.0,5.57,3,0.0,False,2.0,,,,2.0,,,1.0,1.0,,,,,1.0,,,,,,
122439,Isaac,293,CAP,5,Atacante,6,1.66,0.0,0.4,3,0.0,False,1.0,,,,,,,,1.0,,,,,,,,,,,
122316,Batata,293,CAP,2,Lateral,6,1.0,0.0,0.0,0,0.0,False,,,,,,,,,,,,,,,,,,,,
143193,Viveros,293,CAP,5,Atacante,7,14.28,1.4,9.1,21,17.2,True,3.0,16.0,3.0,,66.0,,,,47.0,3.0,19.0,17.0,,14.0,,2.0,,3.0,,
127970,Felipe Chiqueti,293,CAP,4,Meia,6,2.07,0.0,1.35,7,0.0,False,4.0,,1.0,,8.0,,,,8.0,,1.0,2.0,,,,,,,,
143532,Carlos Eduardo,293,CAP,1,Goleiro,6,1.0,0.0,0.0,0,0.0,False,,,,,,,,,,,,,,,,,,,,
90302,Pedro Rocha,294,CFC,5,Atacante,7,7.79,1.39,3.93,23,9.9,True,7.0,10.0,1.0,,23.0,,,,21.0,1.0,9.0,20.0,,6.0,,,,,1.0,
71227,Maicon,294,CFC,3,Zagueiro,6,3.86,0.0,1.93,14,0.0,False,7.0,,,,4.0,,1.0,4.0,5.0,,,,,,,,,,1.0,
84339,Bruno Melo,294,CFC,2,Lateral,7,5.49,-0.32,3.34,22,2.2,True,18.0,3.0,2.0,,12.0,,,6.0,10.0,1.0,,7.0,,1.0,,,,,1.0,
145609,Élan Ricardo,293,CAP,4,Meia,6,3.0,0.0,0.0,0,0.0,False,,,,,,,,,,,,,,,,,,,,
128427,Alejandro García,293,CAP,4,Meia,6,4.0,0.0,0.0,0,0.0,False,,,,,,,,,,,,,,,,,,,,
130842,Matheus Soares,293,CAP,1,Goleiro,6,1.0,0.0,0.0,0,0.0,False,,,,,,,,,,,,,,,,,,,,
104811,Sebastián Gómez,294,CFC,4,Meia,7,4.74,1.01,2.57,20,7.0,True,28.0,,3.0,,21.0,,,,28.0,,4.0,7.0,,,,,,,,
84626,Josué,294,CFC,4,Meia,7,5.98,-0.58,4.17,22,2.7,True,10.0,,2.0,,33.0,,,,21.0,9.0,7.0,9.0,,1.0,,1.0,,,1.0,
117930,Lavega,294,CFC,5,Atacante,7,5.4,0.46,3.44,22,4.1,True,12.0,4.0,3.0,,10.0,,,,13.0,2.0,3.0,8.0,,5.0,,,,,,
102975,Escobar,277,SAN,2,Lateral,7,10.93,0.13,6.63,16,11.2,True,48.0,1.0,5.0,,15.0,,1.0,5.0,16.0,1.0,1.0,4.0,,,,1.0,,,,
126977,Fernando Seabra,294,CFC,6,Técnico,7,8.19,0.4,5.18,24,7.44,True,,,,,,,,,,,,,9.0,,,,,,,
131832,Portilla,293,CAP,4,Meia,6,2.78,-0.09,1.19,16,1.5,True,13.0,,4.0,,12.0,,,,20.0,,1.0,3.0,,,,,,,,
84428,Fernando Sobral,294,CFC,4,Meia,6,3.34,-0.6,0.8,5,0.0,True,2.0,,,,2.0,,,,,,,,,,,,,,,
145436,Belé,275,PAL,5,Atacante,6,3.0,0.0,0.0,0,0.0,False,,,,,,,,,,,,,,,,,,,,
109127,Tiago Cóser,294,CFC,3,Zagueiro,7,3.66,-1.12,2.93,21,1.2,True,10.0,,2.0,,6.0,,,6.0,23.0,,,2.0,,3.0,,,,,1.0,
101405,Wallisson,2305,MIR,4,Meia,3,3.55,-1.18,2.05,15,-3.9,True,23.0,1.0,3.0,,11.0,,,,21.0,,,4.0,,,,,,,1.0,
125803,Pedro Morisco,294,CFC,1,Goleiro,7,7.24,-0.55,3.95,8,1.6,True,,,1.0,32.0,2.0,9.0,1.0,,,,,,,,,,,,,
124358,João Almeida,294,CFC,2,Lateral,6,0.92,0.0,0.0,1,0.0,False,,,,,,,,,,,,,,,,,,,,
112576,Vini Paulista,294,CFC,4,Meia,6,3.71,0.0,2.28,22,0.0,False,29.0,1.0,3.0,,10.0,,,,11.0,,1.0,5.0,,,,1.0,,,,
124834,Ruan Assis,294,CFC,5,Atacante,6,1.0,0.0,0.0,0,0.0,False,,,,,,,,,,,,,,,,,,,,
97795,Marcelinho,364,REM,2,Lateral,7,6.61,0.81,5.1,20,8.0,True,22.0,2.0,2.0,,27.0,,,3.0,7.0,2.0,6.0,11.0,,2.0,,1.0,,,,
102911,Zé Ricardo,364,REM,4,Meia,7,4.94,0.22,2.82,22,6.0,True,34.0,3.0,5.0,,27.0,,,,33.0,1.0,6.0,5.0,,,,,,,1.0,
123648,Lucas Ronier,294,CFC,5,Atacante,5,10.77,0.0,6.7,18,0.0,False,36.0,1.0,3.0,,50.0,,,,19.0,3.0,7.0,16.0,,1.0,,2.0,,,,
145387,Rúben Ismael,287,VIT,4,Meia,5,4.0,0.0,0.0,0,0.0,False,,,,,,,,,,,,,,,,,,,,
141337,Lucas Taverna,294,CFC,2,Lateral,6,2.69,0.11,1.95,4,1.5,True,3.0,,1.0,,1.0,,,1.0,4.0,,,,,,,,,,,
82730,Marcelo Rangel,364,REM,1,Goleiro,7,6.24,0.59,3.96,23,7.1,True,,,2.0,87.0,4.0,39.0,,2.0,,,,,,,,,,,,1.0
104257,João Lucas,364,REM,2,Lateral,6,4.59,0.0,2.82,6,0.0,False,11.0,,3.0,,6.0,,,,8.0,,1.0,2.0,,,,,,,,
130283,Matheus Dias,294,CFC,4,Meia,6,1.0,0.0,0.0,0,0.0,False,,,,,,,,,,,,,,,,,,,,
115840,Benassi,294,CFC,1,Goleiro,6,1.0,0.0,0.0,0,0.0,False,,,,,,,,,,,,,,,,,,,,
145404,Arthur,275,PAL,2,Lateral,6,4.49,0.11,4.01,16,3.4,True,19.0,,1.0,,11.0,,,6.0,18.0,,2.0,5.0,,,,,,,,
131279,Thiago Azaf,294,CFC,5,Atacante,6,1.0,0.0,0.0,0,0.0,False,,,,,,,,,,,,,,,,,,,,
68822,Rafael Santos,315,CHA,1,Goleiro,6,4.94,0.0,3.75,4,0.0,False,,,,20.0,,11.0,,,,,,,,,,,,,,
83048,Rafael Thyere,315,CHA,3,Zagueiro,2,2.75,0.0,-0.1,3,0.0,False,2.0,,,,,,,,1.0,,,,,,1.0,,,,,
143455,PH Gama,364,REM,4,Meia,6,2.0,0.0,0.0,0,0.0,False,,,,,,,,,,,,,,,,,,,,
68938,Giovanni Augusto,315,CHA,4,Meia,7,5.23,-1.96,3.59,15,6.2,True,11.0,1.0,1.0,,20.0,,,,9.0,4.0,2.0,1.0,,1.0,,,,,,
141385,João Victor,364,REM,1,Goleiro,6,1.0,0.0,0.0,0,0.0,False,,,,,,,,,,,,,,,,,,,,
95332,Marcinho,315,CHA,5,Atacante,7,4.33,-1.03,3.38,21,1.1,True,18.0,4.0,1.0,,14.0,,,,13.0,1.0,5.0,9.0,,3.0,,,,,,
83074,Ygor Vinhas,364,REM,1,Goleiro,6,3.0,0.0,0.0,0,0.0,False,,,,,,,,,,,,,,,,,,,,
107700,Eduardo Melo,364,REM,5,Atacante,6,2.13,0.0,1.4,1,0.0,False,1.0,1.0,,,,,,,,,,,,,,,,,,
98224,Jáderson,364,REM,4,Meia,6,2.44,0.0,0.85,11,0.0,False,4.0,,,,7.0,,,,3.0,,,1.0,,,,,,,,
71043,Léo Vieira,265,BAH,1,Goleiro,5,6.82,0.0,5.02,16,0.0,False,,,1.0,71.0,4.0,23.0,,2.0,,,,,,,,,,,,
141386,Marcos Alexandre,364,REM,1,Goleiro,6,1.0,0.0,0.0,0,0.0,False,,,,,,,,,,,,,,,,,,,,
88293,Neto Pessoa,315,CHA,5,Atacante,6,4.74,0.0,3.49,9,0.0,False,3.0,,1.0,,2.0,,,,5.0,1.0,2.0,5.0,,2.0,,,,1.0,,
101393,Eduardo Doma,315,CHA,3,Zagueiro,7,4.7,0.52,2.58,20,6.5,True,24.0,,3.0,,3.0,,1.0,2.0,13.0,,2.0,6.0,,1.0,,,,,1.0,
104519,Camilo,315,CHA,4,Meia,3,4.94,-0.15,3.03,19,2.3,True,40.0,,6.0,,13.0,,,,34.0,,2.0,6.0,,,,,,,,
104470,Everton,315,CHA,2,Lateral,6,4.09,0.68,1.95,18,5.0,True,11.0,,4.0,,16.0,,,2.0,13.0,1.0,2.0,5.0,,,,,,,1.0,
102906,Anderson,315,CHA,1,Goleiro,7,6.63,1.37,3.59,9,9.7,True,,,1.0,33.0,3.0,16.0,,1.0,,,,,,,,,,,,
97432,Victor Caetano,315,CHA,3,Zagueiro,6,3.16,0.0,1.48,8,0.0,False,11.0,1.0,3.0,,1.0,,,,7.0,,,,,,,,,,,
130806,Kauan,315,CHA,3,Zagueiro,2,1.81,1.17,1.27,3,5.9,True,1.0,,,,,,,1.0,3.0,,1.0,,,,1.0,,,,,
107516,Ênio,315,CHA,5,Atacante,6,5.04,0.0,2.93,12,0.0,False,4.0,3.0,2.0,,27.0,,,,9.0,,4.0,6.0,,1.0,,1.0,,,,
97900,Vitão,262,FLA,3,Zagueiro,6,6.62,0.0,2.37,9,0.0,False,2.0,,2.0,,1.0,,,4.0,6.0,,,2.0,,,,,,,,
68708,Eduardo,2305,MIR,4,Meia,7,6.91,0.98,3.04,16,11.0,True,10.0,,1.0,,9.0,,,,10.0,,3.0,7.0,,3.0,,1.0,,,1.0,
121870,Gustavo Talles,315,CHA,2,Lateral,6,2.0,0.0,0.0,0,0.0,False,,,,,,,,,,,,,,,,,,,,
110426,Bernabei,285,INT,2,Lateral,7,10.53,0.9,6.31,21,10.0,True,26.0,9.0,5.0,,24.0,,1.0,6.0,41.0,1.0,11.0,26.0,,4.0,,1.0,,,1.0,
99552,Rossi,262,FLA,1,Goleiro,7,8.35,-0.22,4.85,22,3.2,True,,,,62.0,2.0,20.0,,9.0,,,,,,,,,,,,
107453,João Paulo,315,CHA,3,Zagueiro,5,4.8,0.0,3.3,6,0.0,False,6.0,,2.0,,3.0,,,,11.0,1.0,,2.0,,1.0,,,,,,
130843,Arthur Dias,293,CAP,3,Zagueiro,7,5.95,0.28,3.63,20,4.1,True,26.0,1.0,5.0,,12.0,,,7.0,18.0,,,4.0,,,,,,,,
130414,Robert,315,CHA,4,Meia,5,3.51,0.0,3.0,1,0.0,False,2.0,,,,,,,,,,,,,,,,,,,
140438,David,315,CHA,4,Meia,6,1.14,0.0,0.83,7,0.0,False,3.0,,,,1.0,,1.0,,2.0,,,3.0,,,,,,,,
111279,Mancha,315,CHA,2,Lateral,6,3.0,0.0,0.0,0,0.0,False,,,,,,,,,,,,,,,,,,,,
78850,Reinaldo,2305,MIR,2,Lateral,7,7.71,-1.15,3.08,18,-0.3,True,9.0,,5.0,,12.0,,,1.0,12.0,4.0,3.0,10.0,,1.0,,,,,,
126471,Barreal,277,SAN,4,Meia,7,12.55,2.37,5.61,18,19.5,True,35.0,3.0,4.0,,17.0,,1.0,,20.0,1.0,5.0,14.0,,4.0,,,,,1.0,
116066,Rubens,315,CHA,5,Atacante,6,2.48,0.0,1.38,9,0.0,False,3.0,,2.0,,4.0,,,,7.0,,1.0,1.0,,1.0,,,,,,
39148,Hulk,266,FLU,5,Atacante,7,13.02,0.63,5.63,17,14.8,True,7.0,6.0,1.0,,41.0,,,,10.0,3.0,10.0,13.0,,4.0,,,,,,
100652,Yuri Alberto,264,COR,5,Atacante,6,10.58,0.0,4.1,17,0.0,False,8.0,13.0,2.0,,12.0,,,,23.0,2.0,14.0,14.0,,3.0,,,,,,
89274,Andreas Pereira,275,PAL,4,Meia,7,12.19,0.7,4.8,23,6.4,True,22.0,1.0,3.0,,18.0,,,,20.0,10.0,5.0,17.0,,1.0,,,,,,
80287,Luciano,276,SAO,5,Atacante,7,13.05,0.25,5.01,19,7.4,True,12.0,7.0,4.0,,32.0,,,,22.0,1.0,7.0,14.0,,6.0,,1.0,1.0,1.0,,
109336,Rafael Carvalheira,315,CHA,4,Meia,5,5.7,0.0,2.72,14,0.0,False,15.0,1.0,2.0,,4.0,,1.0,,19.0,,2.0,5.0,,2.0,,,,,,
122781,Caballero,277,SAN,5,Atacante,2,3.87,-0.81,2.26,5,0.0,True,1.0,,,,4.0,,,,2.0,,1.0,4.0,,,,1.0,,1.0,,
103445,Kaio Jorge,283,CRU,5,Atacante,7,10.46,-0.09,4.47,18,2.0,True,4.0,6.0,1.0,,16.0,,,,5.0,,6.0,17.0,,6.0,,,,1.0,,
141776,Gustavo Henrique,277,SAN,4,Meia,7,5.21,2.32,3.15,10,16.0,True,21.0,,3.0,,13.0,,,,11.0,,1.0,2.0,,,,,,,1.0,
51772,Everton Ribeiro,265,BAH,4,Meia,5,8.86,0.0,4.48,16,0.0,False,22.0,,1.0,,28.0,,,,12.0,4.0,4.0,6.0,,,,,,,,
133673,Mateus Xavier,277,SAN,5,Atacante,6,2.33,0.0,1.2,1,0.0,False,1.0,,,,,,,,1.0,,,,,,,,,,,
89837,Lucho Acosta,266,FLU,4,Meia,6,9.66,0.0,4.74,18,0.0,False,19.0,,5.0,,16.0,,,,17.0,4.0,5.0,11.0,,3.0,,,,,,
106104,Enamorado,284,GRE,5,Atacante,6,6.68,0.0,3.31,18,0.0,False,21.0,2.0,3.0,,25.0,,,,15.0,2.0,3.0,8.0,,,,1.0,,,,
144423,Nicolas Pontes,283,CRU,2,Lateral,6,1.0,0.0,0.0,0,0.0,False,,,,,,,,,,,,,,,,,,,,
94583,Pedro,262,FLA,5,Atacante,7,17.02,-1.06,8.88,22,12.0,True,15.0,3.0,1.0,,20.0,,,,13.0,4.0,12.0,12.0,,15.0,,1.0,,1.0,,
89368,Braithwaite,284,GRE,5,Atacante,6,5.51,0.03,0.39,14,1.6,True,2.0,4.0,,,6.0,,,,7.0,,1.0,1.0,,,,,,,,
114802,Vitor Roque,275,PAL,5,Atacante,7,16.02,1.75,5.92,12,13.0,True,10.0,3.0,1.0,,27.0,,,,11.0,,4.0,8.0,,4.0,,1.0,,1.0,,
142130,Marcelo Eráclito,283,CRU,1,Goleiro,6,1.0,0.0,0.0,0,0.0,False,,,,,,,,,,,,,,,,,,,,
146991,Rhuan Gabriel,283,CRU,4,Meia,6,1.39,0.0,1.2,1,0.0,False,,,,,3.0,,,,1.0,,,,,,,,,,,
115986,Denilson,2305,MIR,4,Meia,6,4.5,0.0,3.34,14,0.0,False,26.0,,2.0,,14.0,,1.0,,23.0,,1.0,2.0,,1.0,,,,,,
115025,Miguelito,277,SAN,4,Meia,6,7.41,0.0,4.88,8,0.0,False,12.0,,1.0,,4.0,,,,8.0,2.0,1.0,4.0,,1.0,,,,,,
101908,Willian Machado,2305,MIR,3,Zagueiro,7,5.66,0.12,3.63,17,4.5,True,25.0,,2.0,,11.0,,,1.0,11.0,1.0,3.0,3.0,,1.0,,,,,,
131516,JP Chermont,294,CFC,2,Lateral,7,7.32,2.52,3.85,14,18.5,True,13.0,,,,6.0,,,3.0,6.0,3.0,2.0,1.0,,,,,,,,
86292,Bolasie,315,CHA,5,Atacante,5,4.49,0.0,2.21,16,0.0,False,4.0,3.0,3.0,,14.0,,,,18.0,1.0,7.0,12.0,,1.0,,1.0,1.0,1.0,,
118655,Saldivia,267,VAS,3,Zagueiro,6,5.83,0.0,2.55,11,0.0,False,16.0,,3.0,,8.0,,,1.0,11.0,,1.0,4.0,,,1.0,,,,,
132412,Román Gómez,265,BAH,2,Lateral,7,9.42,0.76,6.11,9,9.0,True,20.0,,1.0,,8.0,,,4.0,12.0,,,7.0,,,,,,,,
128433,Johan Rojas,267,VAS,4,Meia,5,3.78,0.0,1.58,16,0.0,False,5.0,3.0,3.0,,3.0,,,,13.0,1.0,8.0,7.0,,,,1.0,,,,
94154,Maycon,282,CAM,4,Meia,7,5.31,0.0,2.52,14,0.0,False,11.0,,,,6.0,,,,10.0,,1.0,2.0,,2.0,,,,,,
90061,Bruno Pacheco,315,CHA,2,Lateral,7,7.89,1.92,4.36,14,14.4,True,21.0,1.0,2.0,,11.0,,,1.0,9.0,3.0,,1.0,,1.0,,,,,,
114040,Minda,282,CAM,5,Atacante,7,7.27,0.16,3.88,13,2.4,True,5.0,1.0,,,5.0,,,,2.0,2.0,4.0,4.0,,2.0,,2.0,,1.0,,
147090,Kauã Pascini,282,CAM,2,Lateral,6,4.68,0.69,3.9,6,7.2,True,6.0,,1.0,,1.0,,,3.0,3.0,,,1.0,,,,,,,,
108713,Galeano,364,REM,5,Atacante,6,4.16,-0.27,1.18,12,0.5,True,4.0,1.0,1.0,,9.0,,,,3.0,,4.0,1.0,,,,,,,,
141131,Vitão,282,CAM,3,Zagueiro,2,3.24,2.24,6.2,1,6.2,True,1.0,,,,,,,1.0,1.0,,,,,,,,,,,
145400,Cauê,280,RBB,2,Lateral,6,4.23,0.0,3.47,3,0.0,False,4.0,,1.0,,,,,1.0,4.0,,,2.0,,,,,,,,
130048,Noriega,284,GRE,3,Zagueiro,3,7.13,-0.02,4.1,17,2.4,True,23.0,,3.0,,20.0,,,3.0,22.0,1.0,3.0,4.0,,1.0,,,,,,
93988,Breno Lopes,294,CFC,5,Atacante,7,8.56,-0.87,5.16,21,0.7,True,12.0,10.0,3.0,,29.0,,,,8.0,1.0,6.0,6.0,,8.0,,,,1.0,,
126182,Paulinho,285,INT,4,Meia,3,3.88,-0.33,1.95,18,0.9,True,20.0,1.0,6.0,,18.0,,,,26.0,,5.0,5.0,,,,,,,,
103183,Andrew,262,FLA,1,Goleiro,6,3.0,0.0,0.0,0,0.0,False,,,,,,,,,,,,,,,,,,,,
126120,Marcelinho,280,RBB,4,Meia,6,3.16,0.0,2.18,5,0.0,False,2.0,2.0,,,3.0,,,,4.0,1.0,1.0,2.0,,,,,,,,
70666,Marllon,364,REM,3,Zagueiro,7,4.85,-0.97,2.69,22,-0.3,True,25.0,,3.0,,13.0,,,2.0,12.0,1.0,,2.0,,1.0,1.0,,,,,
130608,Riquelme Fillipi,275,PAL,5,Atacante,6,1.46,0.0,1.37,3,0.0,False,2.0,,,,1.0,,,,2.0,,1.0,,,,,,,,,
130280,Phillipe Gabriel,267,VAS,1,Goleiro,6,1.0,0.0,0.0,0,0.0,False,,,,,,,,,,,,,,,,,,,,
106708,Igor Formiga,2305,MIR,2,Lateral,7,8.28,1.07,4.81,18,8.8,True,41.0,,2.0,,6.0,,,,28.0,,1.0,9.0,,3.0,,,,,,
133696,Wallace Davi,263,BOT,4,Meia,6,4.0,0.0,0.0,0,0.0,False,,,,,,,,,,,,,,,,,,,,
89256,Gerson,283,CRU,4,Meia,7,8.08,-0.31,4.11,21,1.5,True,35.0,3.0,4.0,,43.0,,,,22.0,2.0,7.0,6.0,,,,,,,,
69208,Gabriel Paulista,264,COR,3,Zagueiro,7,8.88,0.18,4.35,18,3.8,True,19.0,,4.0,,9.0,,,7.0,13.0,,1.0,11.0,,1.0,,,,,,
83433,Patrick,364,REM,4,Meia,6,5.03,-0.73,3.78,21,0.0,True,38.0,1.0,,,22.0,,1.0,,12.0,,2.0,6.0,,,,3.0,,,,
102909,Luan,276,SAO,4,Meia,6,2.69,0.0,0.96,7,0.0,False,5.0,,1.0,,,,,,2.0,,,1.0,,,,,,,,
103388,Emmanuel Martínez,287,VIT,4,Meia,7,6.33,-0.19,3.39,17,3.5,True,34.0,1.0,6.0,,30.0,,,,27.0,,2.0,4.0,,,,,,,,
71536,Luiz Gustavo,293,CAP,4,Meia,7,5.71,-0.49,3.42,16,0.0,True,16.0,,2.0,,20.0,,,,16.0,,5.0,3.0,,2.0,,1.0,,,,
100342,Léo Andrade,364,REM,3,Zagueiro,6,4.79,0.0,2.95,4,0.0,False,9.0,,1.0,,1.0,,,,4.0,,,,,,,,,,,
95362,Cassierra,282,CAM,5,Atacante,2,5.64,0.0,2.25,18,0.0,False,2.0,4.0,1.0,,9.0,,,,11.0,1.0,5.0,6.0,,2.0,,2.0,,,,
116034,Victor Hugo,282,CAM,4,Meia,5,6.44,0.0,3.63,19,0.0,False,9.0,,1.0,,18.0,,,,5.0,1.0,6.0,6.0,,4.0,,,,,,
146374,Gilberto Junior,293,CAP,2,Lateral,6,6.14,0.0,4.62,6,0.0,False,11.0,1.0,,,2.0,,,2.0,3.0,,1.0,,,,,,,,,
106302,Preciado,282,CAM,2,Lateral,6,7.43,0.0,4.31,10,0.0,False,14.0,,3.0,,15.0,,,3.0,16.0,1.0,,3.0,,,,,,,,
113125,Picco,364,REM,4,Meia,2,5.91,-0.33,3.35,21,0.0,True,37.0,,2.0,,3.0,,,,22.0,,1.0,6.0,,2.0,,,,,,
105089,Tetê,284,GRE,5,Atacante,6,8.73,-0.54,3.73,17,2.2,True,14.0,1.0,,,14.0,,,,7.0,,7.0,13.0,,2.0,,1.0,,,,
123689,Milans,264,COR,2,Lateral,6,7.76,-0.79,4.85,6,2.7,True,9.0,1.0,,,5.0,,,3.0,6.0,,,,,,,,,,,
110633,Gustavo,294,CFC,4,Meia,6,3.3,0.0,0.9,4,0.0,False,1.0,,,,1.0,,,,,,,2.0,,,,,,,,
86859,José Welison,364,REM,4,Meia,7,3.72,-0.15,2.66,20,2.7,True,32.0,,4.0,,14.0,,,,29.0,,1.0,12.0,,,,,,,,
141614,Paulinho,276,SAO,5,Atacante,6,2.0,0.0,0.0,0,0.0,False,,,,,,,,,,,,,,,,,,,,
105157,Villagra,285,INT,4,Meia,7,5.15,0.2,2.03,18,2.8,True,20.0,,2.0,,18.0,,,,27.0,,3.0,5.0,,,,,,,,
141873,Jacaré,264,COR,2,Lateral,6,2.0,0.0,0.0,0,0.0,False,,,,,,,,,,,,,,,,,,,,
105842,Edu,287,VIT,3,Zagueiro,5,4.13,0.0,1.5,1,0.0,False,1.0,,,,,,,,,,,,,,,,,,,
147088,Cissé,282,CAM,4,Meia,6,2.49,0.15,1.78,13,2.6,True,5.0,1.0,1.0,,14.0,,,,9.0,,1.0,4.0,,1.0,,,,,,
140496,Tiaguinho,284,GRE,4,Meia,6,0.93,0.0,0.0,1,0.0,False,,,,,,,,,,,,,,,,,,,,
107859,Fintelman,287,VIT,1,Goleiro,6,2.0,0.0,0.0,0,0.0,False,,,,,,,,,,,,,,,,,,,,
146623,Luis Pacheco,275,PAL,4,Meia,6,1.98,0.0,0.0,3,0.0,False,1.0,,2.0,,,,,,1.0,,,1.0,,,,,,,,
142265,Dell,265,BAH,5,Atacante,6,1.82,0.0,0.65,4,0.0,False,2.0,,,,3.0,,,,3.0,,1.0,1.0,,,,,,,1.0,
68952,Marinho,287,VIT,5,Atacante,6,4.51,-0.37,1.84,9,0.3,True,6.0,2.0,1.0,,11.0,,,,4.0,,1.0,4.0,,,,,,,,
146701,Benjamin Arhin,285,INT,4,Meia,5,1.73,0.0,-0.3,1,0.0,False,,,,,,,,,1.0,,,,,,,,,,,
87552,Vitor Bueno,364,REM,4,Meia,2,6.71,-1.14,3.66,17,0.5,True,4.0,,1.0,,12.0,,,,11.0,3.0,7.0,5.0,,3.0,,1.0,,,,
110598,Marino Hinestroza,267,VAS,5,Atacante,6,5.06,-0.37,1.56,11,-0.3,True,5.0,,,,12.0,,,,6.0,,,3.0,,,,1.0,,,,
141628,Pablo Lúcio,262,FLA,4,Meia,6,2.0,0.0,0.0,0,0.0,False,,,,,,,,,,,,,,,,,,,,
141551,Índio,282,CAM,4,Meia,5,1.0,0.0,0.0,0,0.0,False,,,,,,,,,,,,,,,,,,,,
99789,Brenner,267,VAS,5,Atacante,5,6.94,0.0,2.9,14,0.0,False,8.0,3.0,1.0,,11.0,,,,4.0,,5.0,7.0,,1.0,,2.0,,,,
90370,Matheus Pereira,264,COR,4,Meia,6,3.19,-0.2,1.03,15,0.5,True,9.0,,2.0,,3.0,,,,13.0,,2.0,5.0,,,,,,,,
94514,Lucas Oliveira,2305,MIR,3,Zagueiro,6,5.1,0.03,3.08,9,2.7,True,10.0,1.0,2.0,,1.0,,,1.0,2.0,,1.0,1.0,,1.0,,,,,,
130906,Riquelme,293,CAP,4,Meia,6,1.53,0.0,1.06,5,0.0,False,4.0,,1.0,,,,,,3.0,,1.0,,,,,,,,,
94930,Lucas Paquetá,262,FLA,4,Meia,6,13.35,-0.99,6.06,14,3.2,True,26.0,2.0,2.0,,28.0,,,,20.0,,4.0,14.0,,3.0,,,,,,
101729,Fabinho,294,CFC,5,Atacante,6,1.36,-0.07,0.0,8,0.2,True,,,1.0,,1.0,,,,5.0,,1.0,1.0,,,,,,,,
145782,Tassano,364,REM,3,Zagueiro,6,3.0,0.0,0.0,0,0.0,False,,,,,,,,,,,,,,,,,,,,
118844,Kaio César,264,COR,5,Atacante,7,9.91,-0.18,5.95,12,3.8,True,21.0,1.0,2.0,,27.0,,,,9.0,1.0,6.0,4.0,,2.0,,,,,,
107075,Yuri Sena,287,VIT,1,Goleiro,6,1.0,0.0,0.0,0,0.0,False,,,,,,,,,,,,,,,,,,,,
124270,Allex,285,INT,4,Meia,6,2.11,-0.09,1.24,10,0.0,True,5.0,,1.0,,8.0,,,,3.0,,1.0,2.0,,,,,,,,
104134,Fabri,287,VIT,5,Atacante,6,4.67,0.0,2.33,8,0.0,False,4.0,,,,3.0,,,,3.0,1.0,2.0,2.0,,,,1.0,,,,
142638,João Victor,285,INT,5,Atacante,5,1.0,0.0,0.0,0,0.0,False,,,,,,,,,,,,,,,,,,,,
147202,João Bezerra,285,INT,5,Atacante,6,1.19,0.0,0.6,2,0.0,False,,,,,,,,,,,1.0,,,,,,,,,
141615,Pedro Ferreira,276,SAO,4,Meia,6,1.25,-0.26,0.87,3,0.2,True,,,,,4.0,,,,2.0,,1.0,,,,,,,,,
145036,Fernando Pradella,277,SAN,5,Atacante,6,0.82,0.0,0.0,1,0.0,False,,,,,,,,,,,,,,,,,,,,
146632,Alisson,285,INT,2,Lateral,6,1.0,0.0,0.0,0,0.0,False,,,,,,,,,,,,,,,,,,,,
123738,Herrera,280,RBB,5,Atacante,7,4.6,0.04,2.43,17,1.7,True,15.0,2.0,3.0,,8.0,,,,21.0,,7.0,10.0,,1.0,,,,,,
130698,Kadu,263,BOT,2,Lateral,6,1.0,0.0,0.0,0,0.0,False,,,,,,,,,,,,,,,,,,,,
141406,Andrey Fernandes,267,VAS,5,Atacante,6,1.41,0.0,1.7,1,0.0,False,,,,,1.0,,,,,,1.0,,,,,,,,,
147788,Arthur Izaque,263,BOT,5,Atacante,6,1.0,0.0,0.0,0,0.0,False,,,,,,,,,,,,,,,,,,,,
142086,Kauan Toledo,263,BOT,5,Atacante,6,2.53,-0.34,2.17,6,2.1,True,6.0,1.0,1.0,,7.0,,,,8.0,,2.0,2.0,,,,,,,,
147883,João Vitor,267,VAS,5,Atacante,6,3.49,0.0,3.13,4,0.0,False,8.0,,,,1.0,,,,,,,,,,,,,,,
101715,Alerrandro,285,INT,5,Atacante,6,6.18,0.0,3.45,21,0.0,False,8.0,5.0,1.0,,21.0,,,,22.0,3.0,7.0,13.0,,3.0,,,,,,
147782,Arthur Novaes,263,BOT,4,Meia,6,1.0,0.0,0.0,0,0.0,False,,,,,,,,,,,,,,,,,,,,
141991,Tico,364,REM,5,Atacante,6,1.1,0.0,0.5,1,0.0,False,,,,,1.0,,,,,,,,,,,,,,,
108131,Garcez,315,CHA,5,Atacante,6,4.1,0.98,1.83,9,6.7,True,5.0,1.0,,,9.0,,,,6.0,,2.0,5.0,,,,,,,,
